"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.06_medium",31.9422222222222,14.374,95.8266666666667,14.374,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.06_large",32.3177777777778,14.543,96.9533333333333,14.543,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.11_small",30.0155555555556,13.507,90.0466666666667,13.507,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.11_medium",31.7266666666667,14.277,95.18,14.277,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.11_large",32.1777777777778,14.48,96.5333333333333,14.48,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.01_small",14.2244444444444,12.802,42.6733333333333,12.802,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.01_medium",16.7388888888889,15.065,50.2166666666667,15.065,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.01_large",18.0866666666667,16.278,54.26,16.278,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.06_small",16.3211111111111,14.689,48.9633333333333,14.689,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.06_medium",19.2644444444444,17.338,57.7933333333333,17.338,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.06_large",20.7422222222222,18.668,62.2266666666667,18.668,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.11_small",17.6555555555556,15.89,52.9666666666667,15.89,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.11_medium",20.4811111111111,18.433,61.4433333333333,18.433,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.01_sv0.11_large",21.95,19.755,65.85,19.755,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.01_small",17.7788888888889,16.001,53.3366666666667,16.001,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.01_medium",21.5655555555556,19.409,64.6966666666667,19.409,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.01_large",23.5755555555556,21.218,70.7266666666667,21.218,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.06_small",19.1244444444444,17.212,57.3733333333333,17.212,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.06_medium",22.7266666666667,20.454,68.18,20.454,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.06_large",24.3822222222222,21.944,73.1466666666667,21.944,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.11_small",19.8588888888889,17.873,59.5766666666667,17.873,1,1,1
