"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","pb_orb","mod_str","bt_read","avg_perc_out_excluded","rmse_corrected_smd","rmse_corrected_st_smd"
"pb_no_orb_no_k_70_d0.00_su0.06_sv0.11_medium","pb_no_orb_no_k_70_d0.00_su0.06_sv0.11","pb_no_orb_no",70,0,0.06,0.11,"medium",0.072,0.06,-0.00310685376188589,0.034464527382545,0.076,0.057,-0.00167936181993386,0.0094445165552255,0.057,0.062,-0.00364310416738415,0.0326966135175069,0.049,0.055,-0.00165258297175559,0.00891307913341792,-0.0137192207709764,0.0283527743777569,-0.0140007663968805,0.0268527744737642,-0.100823985872051,0.101589159979685,-0.0845141820113693,0.0891800916545353,72,"large","medium","large",100,210,100,70,3,3,3,"pb","none","None",0,0.168382820910439,0.16386816186729
"pb_no_orb_no_k_70_d0.00_su0.11_sv0.01_medium","pb_no_orb_no_k_70_d0.00_su0.11_sv0.01","pb_no_orb_no",70,0,0.11,0.01,"medium",0.068,0.055,-0.00123217991006407,0.0379442086886754,0.076,0.053,-0.000573796447127068,0.0103669847660552,0.051,0.051,-0.000770166248559379,0.0358118683331328,0.05,0.041,-0.000276283366419207,0.00975444677798798,-0.0112058186758535,0.0318068822068061,-0.00962976763673085,0.0302395951636627,-0.153618720955167,0.117127118544556,-0.128721248815834,0.10339729335334,68,"large","large","small",100,210,100,70,3,3,3,"pb","none","None",0,0.178344840707003,0.173895356935321
"pb_no_orb_no_k_70_d0.00_su0.11_sv0.06_medium","pb_no_orb_no_k_70_d0.00_su0.11_sv0.06","pb_no_orb_no",70,0,0.11,0.06,"medium",0.073,0.06,-0.0019257101286039,0.044009537108336,0.081,0.062,-0.00108115626192854,0.0120258356818683,0.053,0.054,-0.00249474791977218,0.0413073272491804,0.051,0.046,-0.00110061349036819,0.0112357186092204,-0.0132753301156485,0.0365268610433831,-0.013632193823158,0.0341203809406116,-0.140855978301945,0.133541952394176,-0.119175674858299,0.106996827983959,73,"large","large","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.191120017380135,0.184717029373611
"pb_no_orb_no_k_70_d0.00_su0.11_sv0.11_medium","pb_no_orb_no_k_70_d0.00_su0.11_sv0.11","pb_no_orb_no",70,0,0.11,0.11,"medium",0.073,0.06,-0.002461420222681,0.0502225399078903,0.084,0.06,-0.00145950918509054,0.0137358142545703,0.054,0.054,-0.00349780635555983,0.0464176879143416,0.051,0.051,-0.00157539809877936,0.0126300728303298,-0.0150516984417159,0.0414789458167742,-0.0161532238073382,0.0379674524589192,-0.145168521665901,0.151320409798063,-0.112909686881654,0.119424971499208,73,"large","large","large",100,210,100,70,3,3,3,"pb","none","None",0,0.203663805858513,0.194852386331087
"pb_no_orb_no_k_70_d0.00_su0.01_sv0.01_large","pb_no_orb_no_k_70_d0.00_su0.01_sv0.01","pb_no_orb_no",70,0,0.01,0.01,"large",0.05,0.048,-0.00132317906502922,0.00572915267855629,0.048,0.049,-0.000222467791465424,0.00158386623170153,0.042,0.045,-0.0012021115604173,0.00566366485785218,0.04,0.05,-0.000141348275339782,0.00156301760777488,-0.00481829861158378,0.00488682252303218,-0.00472014069489245,0.00482317139401157,-0.0540869247741314,0.0208913092779703,-0.053988988542015,0.0202921424066252,50,"large","small","small",100,210,100,70,3,3,3,"pb","none","None",0,0.0699058117972474,0.0694490561059801
"pb_no_orb_no_k_70_d0.00_su0.01_sv0.06_large","pb_no_orb_no_k_70_d0.00_su0.01_sv0.06","pb_no_orb_no",70,0,0.01,0.06,"large",0.048,0.045,0.000515758749049679,0.00998033681662844,0.049,0.045,0.000760528711004291,0.00281439664465219,0.039,0.041,0.000798946525463653,0.00982064302178489,0.041,0.042,0.000935061548865568,0.00277189378130204,-0.00369903880997977,0.00860164831427904,-0.0035080218040799,0.00842570473166431,-0.0760113479220585,0.0376388004239662,-0.0733141754438245,0.0365088525177518,48,"large","small","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.0927450716441528,0.0917916375911461
"pb_no_orb_no_k_70_d0.00_su0.01_sv0.11_large","pb_no_orb_no_k_70_d0.00_su0.01_sv0.11","pb_no_orb_no",70,0,0.01,0.11,"large",0.048,0.047,0.00157887047943771,0.0143239209195827,0.052,0.042,0.00131899668527191,0.00405437029289911,0.037111334002006,0.041123370110331,0.00212053267774578,0.0140077482086174,0.0401203610832497,0.0401203610832497,0.00158157234760188,0.00398216003327776,-0.0036292155400579,0.012315132415789,-0.00319567814865047,0.0119769369016716,-0.0914117979421554,0.0522952643463,-0.0842396696929597,0.0500320257445929,48,"large","small","large",100,210,100,70,3,3,3,"pb","none","None",0,0.11097356629301,0.109439192712993
"pb_no_orb_no_k_70_d0.00_su0.06_sv0.01_large","pb_no_orb_no_k_70_d0.00_su0.06_sv0.01","pb_no_orb_no",70,0,0.06,0.01,"large",0.054,0.047,-0.00242523897167877,0.0184836769201693,0.052,0.044,-0.000447839717992399,0.0050703001166185,0.045,0.044,-0.0018180755647026,0.017910487227539,0.044,0.043,-2.9550413483677e-05,0.00492805700095689,-0.00914062671010473,0.0155457507726728,-0.00831019934187875,0.015110438496846,-0.0879554479894855,0.0673049313130312,-0.0835588521453065,0.0626829718801401,54,"large","medium","small",100,210,100,70,3,3,3,"pb","none","None",0,0.124682600119956,0.122924523577869
"pb_no_orb_no_k_70_d0.00_su0.06_sv0.06_large","pb_no_orb_no_k_70_d0.00_su0.06_sv0.06","pb_no_orb_no",70,0,0.06,0.06,"large",0.054,0.053,-0.000669819948990387,0.0223182965660101,0.06,0.048,0.00047811016319005,0.00617814973725282,0.047,0.045,0.000162051906805013,0.0214449986935212,0.042,0.041,0.00103889481340241,0.00597629549893269,-0.00822087910956223,0.0186929762635358,-0.00681462555072101,0.018113693775351,-0.100732157881744,0.0794884959922748,-0.0865088199337966,0.0762817710478857,54,"large","medium","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.136722259575885,0.134587123363831
"pb_no_orb_no_k_70_d0.00_su0.06_sv0.11_large","pb_no_orb_no_k_70_d0.00_su0.06_sv0.11","pb_no_orb_no",70,0,0.06,0.11,"large",0.056,0.052,0.000311415453338877,0.0265449399835153,0.068,0.045,0.000997281653407312,0.00737800577084487,0.045,0.043,0.0013760306130342,0.0252622197403308,0.042,0.042,0.00168856776468057,0.0070829853854178,-0.00708749413224283,0.0225949850105599,-0.00558724296478928,0.0215832527568097,-0.0883103608863077,0.0891136184246826,-0.0692081923701446,0.0843171783492104,56,"large","medium","large",100,210,100,70,3,3,3,"pb","none","None",0,0.150316283251549,0.146912398240617
"pb_no_orb_no_k_70_d0.00_su0.11_sv0.01_large","pb_no_orb_no_k_70_d0.00_su0.11_sv0.01","pb_no_orb_no",70,0,0.11,0.01,"large",0.068,0.05,-0.00350871447867133,0.0316412331079354,0.077,0.049,-0.000857384115580435,0.00862793352086673,0.043,0.047,-0.00226472005521225,0.0298882097808986,0.046,0.044,3.6125649079464e-06,0.00821743744869286,-0.012839934691792,0.0263571301222736,-0.010594087820637,0.0251942008173805,-0.0899036502464014,0.105439287984393,-0.0722361291958108,0.0937407059707073,68,"large","large","small",100,210,100,70,3,3,3,"pb","none","None",0,0.162348791563946,0.158726811904544
"pb_no_orb_no_k_70_d0.00_su0.11_sv0.06_large","pb_no_orb_no_k_70_d0.00_su0.11_sv0.06","pb_no_orb_no",70,0,0.11,0.06,"large",0.062,0.056,-0.00180968271906999,0.0354471805905348,0.069,0.05,1.49025675671023e-05,0.00971430738549095,0.047,0.051,-0.000257551038741053,0.0330947264670663,0.04,0.043,0.0010825147794231,0.00918284537458811,-0.0123441325533693,0.0291714038930393,-0.00910211280779545,0.0277999598677415,-0.100139532134718,0.117591797595777,-0.0717293812888864,0.106592342201064,62,"large","large","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.170796381381572,0.166733199656642
"pb_no_orb_no_k_70_d0.00_su0.11_sv0.11_large","pb_no_orb_no_k_70_d0.00_su0.11_sv0.11","pb_no_orb_no",70,0,0.11,0.11,"large",0.067,0.055,-0.000845391835569633,0.0397998989814941,0.076,0.051,0.000525849186492626,0.0109364511352778,0.048048048048048,0.044044044044044,0.00110439669297678,0.0366990403115374,0.04,0.04,0.00173355913048548,0.0102293604609932,-0.0118548245559434,0.0328006262953342,-0.00845540240151957,0.0307340694548593,-0.101626429968196,0.128535800151794,-0.070584268655707,0.113189186282057,67,"large","large","large",100,210,100,70,3,3,3,"pb","none","None",0,0.181109431823233,0.175311350045738
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.01_small","pb_no_orb_no_k_70_d0.20_su0.01_sv0.01","pb_no_orb_no",70,0.2,0.01,0.01,"small",0.0760760760760761,0.228228228228228,-0.0565876559283539,0.0190687317597384,0.0800800800800801,0.733733733733734,-0.033827446155603,0.00556847562473081,0.057,0.375,0.0047484106220112,0.0154647223412715,0.058,0.878,0.00195899983059417,0.00431048277134093,-0.0701099278422163,0.0162800238493541,-0.0197928820044778,0.00946364164218839,-0.23656163263458,0.0829840531270258,-0.177365910793356,0.0541218883198969,77,"large","small","small",100,210,100,70,3,3,3,"pb","none","None",0,0.127593196720492,0.0972812502088064
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.11_small","pb_no_orb_no_k_70_d0.20_su0.01_sv0.11","pb_no_orb_no",70,0.2,0.01,0.11,"small",0.103,0.09,-0.109301435290883,0.039096588287664,0.106,0.375,-0.0615534700619593,0.0113813493080635,0.0551654964894684,0.224674022066199,0.00508838252466792,0.0258559834787527,0.0531062124248497,0.639278557114228,0.00065373976696248,0.00720673623458627,-0.119993900769557,0.0361645787865112,-0.0243947346871936,0.0161856216559878,-0.365072123492091,0.15711524840532,-0.238879797399431,0.0759357931962459,103,"large","small","large",100,210,100,70,3,3,3,"pb","none","None",0,0.190169868240243,0.127222724605268
"pb_no_orb_no_k_70_d0.20_su0.06_sv0.01_small","pb_no_orb_no_k_70_d0.20_su0.06_sv0.01","pb_no_orb_no",70,0.2,0.06,0.01,"small",0.123,0.074,-0.130368012997299,0.0509525528335475,0.133,0.283,-0.0712738646899914,0.0146209978108313,0.0550550550550551,0.203203203203203,0.00327843045956658,0.0335728321698278,0.051,0.57,0.000624378075777199,0.00940418631837183,-0.140292859588839,0.0476260646283917,-0.0274494022523634,0.0212581882513016,-0.384843739378485,0.184469797119725,-0.245105695911629,0.0909284458054962,123,"large","medium","small",100,210,100,70,3,3,3,"pb","none","None",0,0.21823396763197,0.145801880136374
"pb_no_orb_no_k_70_d0.20_su0.06_sv0.06_small","pb_no_orb_no_k_70_d0.20_su0.06_sv0.06","pb_no_orb_no",70,0.2,0.06,0.06,"small",0.125,0.068,-0.156561109392494,0.0637216591802454,0.141,0.217,-0.0851220793959116,0.0182695645779775,0.057,0.175,0.00374276802090423,0.0380570779887228,0.051,0.49,6.0143395672313e-05,0.0106725238824959,-0.165073816029341,0.0605903881917312,-0.0274165978055091,0.0243291963132694,-0.466595145109087,0.23703648281326,-0.27921110489412,0.0975916320565839,125,"large","medium","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.246151149076601,0.155978191787408
"pb_no_orb_no_k_70_d0.20_su0.06_sv0.11_small","pb_no_orb_no_k_70_d0.20_su0.06_sv0.11","pb_no_orb_no",70,0.2,0.06,0.11,"small",0.137,0.066,-0.178586692897403,0.0767428258957096,0.16,0.172,-0.0967790871500195,0.0219749669444741,0.056,0.155,0.00358897514704831,0.0426558249938092,0.054,0.434,-0.00061234733144705,0.0119584575109728,-0.186747679489463,0.0736523279275514,-0.0279221426581763,0.0276537926917957,-0.508375193556613,0.273514591941782,-0.291232328270724,0.101605303729884,137,"large","medium","large",100,210,100,70,3,3,3,"pb","none","None",0,0.271389623839143,0.166294295427702
"pb_no_orb_no_k_70_d0.20_su0.11_sv0.01_small","pb_no_orb_no_k_70_d0.20_su0.11_sv0.01","pb_no_orb_no",70,0.2,0.11,0.01,"small",0.161,0.059,-0.197542397615907,0.0904022466721191,0.174,0.141,-0.105135780357026,0.0254815716643606,0.0514112903225806,0.159274193548387,0.00168424754286392,0.050755900027078,0.053,0.398,-0.000538642036557319,0.0141723064046393,-0.204977180871352,0.0871348318070293,-0.0308412007800361,0.0334140127468819,-0.518944663342254,0.293299016461242,-0.296613095963216,0.113124685331671,161,"large","large","small",100,210,100,70,3,3,3,"pb","none","None",0,0.29518609690673,0.182795001974567
"pb_no_orb_no_k_70_d0.20_su0.11_sv0.06_small","pb_no_orb_no_k_70_d0.20_su0.11_sv0.06","pb_no_orb_no",70,0.2,0.11,0.06,"small",0.169,0.062,-0.224937558860682,0.107624383654243,0.194,0.112,-0.11958867028669,0.0303128085402612,0.061,0.141,0.00226044809430484,0.0548171498989084,0.055,0.358,-0.00110598384734337,0.0153609159456365,-0.23143063619176,0.104685689288419,-0.0304364894163528,0.0362380806245785,-0.564413940517997,0.341646380117865,-0.29729388703749,0.114087270775881,169,"large","large","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.323551679470868,0.190363023259714
"pb_no_orb_no_k_70_d0.20_su0.11_sv0.11_small","pb_no_orb_no_k_70_d0.20_su0.11_sv0.11","pb_no_orb_no",70,0.2,0.11,0.11,"small",0.184,0.063,-0.245725427579992,0.123494573006136,0.214,0.099,-0.130689359489659,0.0347891216269484,0.056,0.13,0.00217947246881206,0.0591802757043446,0.056,0.323,-0.00173739128454531,0.0165826527664042,-0.251738023851444,0.120713934754881,-0.030379603125952,0.0395356766041387,-0.596146281887659,0.37673889072209,-0.292248925583767,0.11358853712195,184,"large","large","large",100,210,100,70,3,3,3,"pb","none","None",0,0.347439109420458,0.198835803124434
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.01_medium","pb_no_orb_no_k_70_d0.20_su0.01_sv0.01","pb_no_orb_no",70,0.2,0.01,0.01,"medium",0.08,0.451,-0.0362249182451061,0.00944488036095732,0.0844221105527638,0.966834170854271,-0.0198950333690308,0.00260650432614478,0.057,0.604,-0.0015447895786615,0.00799217537987863,0.054,0.989,-0.000872404764953955,0.00217103005185026,-0.0439853407458029,0.00772045380310101,-0.0152618857747081,0.00491228708879397,-0.167054563172689,0.0389195375290389,-0.133104832237126,0.0272091769952693,80,"large","small","small",100,210,100,70,3,3,3,"pb","none","None",0,0.087866112939523,0.0700877099696799
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.06_medium","pb_no_orb_no_k_70_d0.20_su0.01_sv0.06","pb_no_orb_no",70,0.2,0.01,0.06,"medium",0.09,0.246,-0.0605433151555488,0.0174126040070891,0.092,0.787,-0.0320691882548235,0.00479740351772231,0.0570570570570571,0.402402402402402,-0.00366827327451461,0.0133788957643061,0.049,0.915,-0.00227653775628045,0.00366151862070969,-0.0720258813265322,0.0152983216497116,-0.0250578459702168,0.00864264549048234,-0.227038238505597,0.0705983554924771,-0.169145051229963,0.0441497283140917,90,"large","small","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.123686384253529,0.0929658296928626
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.11_medium","pb_no_orb_no_k_70_d0.20_su0.01_sv0.11","pb_no_orb_no",70,0.2,0.01,0.11,"medium",0.109,0.166,-0.0832873277152533,0.0261205202393012,0.117,0.614,-0.0433973437306661,0.00716603835803068,0.0512562814070352,0.314572864321608,-0.00509504297881874,0.0184836382723518,0.0392749244712991,0.790533736153072,-0.00327482945208027,0.00508905027503251,-0.0947362880217566,0.0236742614415482,-0.0305736615000002,0.0121148565302671,-0.277331514584566,0.0984869212262693,-0.194734794805588,0.0550188047540603,109,"large","small","large",100,210,100,70,3,3,3,"pb","none","None",0,0.153864425523082,0.110067508967302
"pb_no_orb_no_k_70_d0.20_su0.06_sv0.01_medium","pb_no_orb_no_k_70_d0.20_su0.06_sv0.01","pb_no_orb_no",70,0.2,0.06,0.01,"medium",0.118,0.108,-0.101735922075563,0.0334061691951532,0.124,0.456,-0.0519399139599561,0.00897932530020181,0.049,0.271,-0.00136732322007121,0.0221710535711296,0.047,0.707,-0.00107271097905318,0.00603390479904797,-0.112346815433064,0.0309724495096455,-0.028502193960957,0.0140833205022447,-0.330219315278363,0.122681696337417,-0.217473801575858,0.059210194748488,118,"large","medium","small",100,210,100,70,3,3,3,"pb","none","None",0,0.175989913090624,0.118673166732184
"pb_no_orb_no_k_70_d0.20_su0.06_sv0.06_medium","pb_no_orb_no_k_70_d0.20_su0.06_sv0.06","pb_no_orb_no",70,0.2,0.06,0.06,"medium",0.139,0.093,-0.124001099801898,0.0443914554402225,0.142,0.356,-0.063202947136004,0.0119049600126075,0.054,0.229,-0.00368142221520737,0.0276129022816028,0.051,0.596,-0.00250150745430144,0.00751797653124529,-0.133644324933614,0.0416970638307627,-0.032541531864498,0.017780280204429,-0.361024065126984,0.150336858188458,-0.230214561433711,0.0691518661765132,139,"large","medium","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.204198589198757,0.133342717103069
"pb_no_orb_no_k_70_d0.20_su0.06_sv0.11_medium","pb_no_orb_no_k_70_d0.20_su0.06_sv0.11","pb_no_orb_no",70,0.2,0.06,0.11,"medium",0.144,0.085,-0.144527968596548,0.0558291610203683,0.168,0.287,-0.0736242495277628,0.0149649343364706,0.056,0.206,-0.00522211478733986,0.0327224222104615,0.051,0.545,-0.00354341108340092,0.00892524691397172,-0.154071374343032,0.0528981812509483,-0.035673458870244,0.0213193339332115,-0.405691109154529,0.186064966364103,-0.247961273529804,0.0790826463868832,144,"large","medium","large",100,210,100,70,3,3,3,"pb","none","None",0,0.229996046163729,0.146011417133084
"pb_no_orb_no_k_70_d0.20_su0.11_sv0.01_medium","pb_no_orb_no_k_70_d0.20_su0.11_sv0.01","pb_no_orb_no",70,0.2,0.11,0.01,"medium",0.164,0.057,-0.162738673256579,0.0647186156703802,0.171,0.241,-0.0817523993760367,0.017114354740702,0.05,0.182,-0.00171183592255947,0.0358005686974587,0.05,0.483,-0.00157837588675333,0.00975124433147309,-0.170454263750598,0.0622148711856866,-0.032855674401755,0.0232405565497398,-0.435895486768072,0.210930371757908,-0.243336754449361,0.0775369271109742,164,"large","large","small",100,210,100,70,3,3,3,"pb","none","None",0,0.24942909049605,0.152448537381438
"pb_no_orb_no_k_70_d0.20_su0.11_sv0.06_medium","pb_no_orb_no_k_70_d0.20_su0.11_sv0.06","pb_no_orb_no",70,0.2,0.11,0.06,"medium",0.178,0.064,-0.184223938017382,0.0785752636546193,0.192,0.191,-0.0928191616922502,0.0207772318114115,0.055,0.164,-0.00396720427572769,0.0413142171553253,0.051,0.442,-0.00296595726595056,0.011240712959389,-0.191748059275038,0.0758041769045277,-0.0361460070233237,0.027092050889194,-0.467430336337378,0.242756884397369,-0.254685379116905,0.0857138283454495,178,"large","large","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.27532558345444,0.164596630856145
"pb_no_orb_no_k_70_d0.20_su0.11_sv0.11_medium","pb_no_orb_no_k_70_d0.20_su0.11_sv0.11","pb_no_orb_no",70,0.2,0.11,0.11,"medium",0.187,0.069,-0.203480567793801,0.0925016522831823,0.205,0.168,-0.102758560032477,0.0244898166378946,0.055,0.16,-0.00548995378614914,0.0464431030370363,0.051,0.407,-0.00399114482241011,0.0126438911856956,-0.21079660610004,0.0895960974838737,-0.0381171901552513,0.0308932181784181,-0.500979486697808,0.278518092830879,-0.268326116824925,0.0954375623408102,187,"large","large","large",100,210,100,70,3,3,3,"pb","none","None",0,0.299326072175268,0.175764667036404
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.01_large","pb_no_orb_no_k_70_d0.20_su0.01_sv0.01","pb_no_orb_no",70,0.2,0.01,0.01,"large",0.06,0.579,-0.0290889994934723,0.00659837450654129,0.061,0.986,-0.0150933351293528,0.00181619259992095,0.043,0.734,-0.00135815019732971,0.00566491538415085,0.04,0.997,-0.000360874653275722,0.00156339699352303,-0.0313936445374021,0.00506708716357532,-0.009502412600111,0.00328221345769398,-0.149789289150482,0.0317352686638418,-0.123124990916817,0.0232072677358547,60,"large","small","small",100,210,100,70,3,3,3,"pb","none","None",0,0.071183475354715,0.0572906053179226
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.06_large","pb_no_orb_no_k_70_d0.20_su0.01_sv0.06","pb_no_orb_no",70,0.2,0.01,0.06,"large",0.06,0.31,-0.048672960281146,0.0123563663122073,0.07,0.9,-0.0245441069726881,0.0034084157740841,0.039039039039039,0.468468468468468,0.000228382390855458,0.00981249364059616,0.041,0.949,0.000124654561303977,0.00277199438993158,-0.0573837987428055,0.0108400363174778,-0.0179368090077184,0.00626399251587894,-0.214906973965163,0.060015363405503,-0.165532488412609,0.0390261328482671,60,"large","small","medium",100,210,100,70,3,3,3,"pb","none","None",0,0.104115495088281,0.0791453884688106
"pb_no_orb_no_k_70_d0.20_su0.01_sv0.11_large","pb_no_orb_no_k_70_d0.20_su0.01_sv0.11","pb_no_orb_no",70,0.2,0.01,0.11,"large",0.077,0.189,-0.0684602246392541,0.0190146080388091,0.08,0.722,-0.0341957229719258,0.00520425213194702,0.0381526104417671,0.364457831325301,0.00110881810520241,0.0140292690235973,0.04004004004004,0.873873873873874,0.000370490718328315,0.00395503214821093,-0.0783810754252522,0.017237292678581,-0.0217117057553086,0.00896479480060733,-0.260986684970873,0.0823888692055132,-0.190258297886156,0.0476239986104216,77,"large","small","large",100,210,100,70,3,3,3,"pb","none","None",0,0.131290870507362,0.0946826003054803
"pb_no_orb_no_k_70_d0.20_su0.06_sv0.01_large","pb_no_orb_no_k_70_d0.20_su0.06_sv0.01","pb_no_orb_no",70,0.2,0.06,0.01,"large",0.104,0.109,-0.0923280749350823,0.0272116601935236,0.107,0.555,-0.0452162094746353,0.00717008449846386,0.045,0.273,-0.0024557711082058,0.0179156764604787,0.043,0.791,-0.000823490450420461,0.00492981617420784,-0.101454661040398,0.0252522455386526,-0.0265517831919826,0.0116574440384333,-0.305438896384235,0.110857261600377,-0.210170252355093,0.0579163660984247,104,"large","medium","small",100,210,100,70,3,3,3,"pb","none","None",0,0.158909551439341,0.107969644059955
