"index","bt","k","d","su","sv","p","pet_smd_perc_non_conv","pet_tr_smd_perc_non_conv","peese_smd_perc_non_conv","peese_tr_smd_perc_non_conv","pet_int_smd_perc_z3","pet_int_tr_smd_perc_z3","pet_slope_smd_perc_z3","pet_slope_tr_smd_perc_z3","peese_int_smd_perc_z3","peese_int_tr_smd_perc_z3","peese_slope_smd_perc_z3","peese_slope_tr_smd_perc_z3","corrected_smd_perc_z3","corrected_tr_smd_smd_perc_z3"
1017,"pb_str_orb_no",15,0.2,0.06,0.11,"large",0,0,0.1,0,0.8,0.6,0.8,0.6,0.6,0.5,1.2,0.9,0.9,0.8
1018,"pb_str_orb_no",15,0.2,0.11,0.01,"small",2.4,2.3,2.1,0.7,1.13,1.43,1.33,1.33,1.23,1.21,1.33,1.71,1.23,1.23
1019,"pb_str_orb_no",15,0.2,0.11,0.01,"medium",0.4,0,0.2,0,1,1,1.2,1.2,0.9,1,1.1,1.3,0.9,1
1020,"pb_str_orb_no",15,0.2,0.11,0.01,"large",0.1,0,0.1,0,0.6,0.6,0.7,0.9,0.7,0.6,0.9,1,0.7,0.9
1021,"pb_str_orb_no",15,0.2,0.11,0.06,"small",1.7,1.6,1.5,0.4,1.42,1.22,1.53,1.42,1.22,1.2,1.52,1.31,1.22,0.81
1022,"pb_str_orb_no",15,0.2,0.11,0.06,"medium",0.3,0,0.2,0,1,1.1,1.1,1.2,1,1,1.1,1.3,1.2,0.9
1023,"pb_str_orb_no",15,0.2,0.11,0.06,"large",0.2,0,0.1,0,0.6,0.6,0.9,0.6,0.8,0.6,1,1,1,1.1
1024,"pb_str_orb_no",15,0.2,0.11,0.11,"small",1.8,0.9,1,0.5,1.22,1.31,1.43,1.31,0.1,1.21,0.1,1.31,1.12,1.21
1025,"pb_str_orb_no",15,0.2,0.11,0.11,"medium",0,0.1,0,0.1,0.8,0.8,0.7,0.7,0.8,0.7,0.6,0.6,0.8,0.8
1026,"pb_str_orb_no",15,0.2,0.11,0.11,"large",0,0,0,0,0.7,0.5,0.7,0.4,0.8,0.5,1,1,0.9,0.7
1027,"pb_str_orb_no",15,0.5,0.01,0.01,"small",6.5,0.5,6.6,0,0.64,0.9,0.75,0.8,0.64,0.7,0.64,0.8,0.64,0.7
1028,"pb_str_orb_no",15,0.5,0.01,0.01,"medium",2.5,0.1,1.1,0,0.72,0.6,0.31,0.4,0.71,0.5,0.4,0.4,0.31,0.3
1029,"pb_str_orb_no",15,0.5,0.01,0.01,"large",0.2,0,0,0,0.3,0.3,0.3,0.3,0.3,0.2,0.6,0.7,0.5,0.6
1030,"pb_str_orb_no",15,0.5,0.01,0.06,"small",7.8,1.2,6.8,0.2,0.54,0.61,0.65,0.51,0.32,0.5,0.75,0.7,0.65,0.71
1031,"pb_str_orb_no",15,0.5,0.01,0.06,"medium",3,0,1.9,0,0.93,0.7,0.93,0.9,0.92,0.7,1.22,1.1,0.21,0.4
1032,"pb_str_orb_no",15,0.5,0.01,0.06,"large",0.3,0,0,0,0.2,0.2,0.4,0.5,0.1,0.1,0.7,0.5,0.3,0.4
1033,"pb_str_orb_no",15,0.5,0.01,0.11,"small",8.7,1.3,6,0,0.55,0.61,0.66,0.71,0.64,0.5,0.74,0.8,0.66,0.81
1034,"pb_str_orb_no",15,0.5,0.01,0.11,"medium",2.6,0,1.4,0,0.51,0.2,0.62,0.4,0.51,0.4,1.01,0.8,0.1,0.3
1035,"pb_str_orb_no",15,0.5,0.01,0.11,"large",0.1,0,0.1,0,0.5,0.4,0.6,0.4,0.4,0.4,0.8,0.6,0.7,0.8
1036,"pb_str_orb_no",15,0.5,0.06,0.01,"small",6,1.8,6.9,0.1,1.38,1.12,1.38,1.12,0.86,0.8,1.18,1.3,0.97,0.81
1037,"pb_str_orb_no",15,0.5,0.06,0.01,"medium",1.5,0,1.2,0,0.81,0.9,1.02,1.2,0.51,0.6,1.11,1.3,0.51,0.6
1038,"pb_str_orb_no",15,0.5,0.06,0.01,"large",0.3,0,0,0,0.6,0.6,0.7,0.7,0.7,0.5,0.7,0.8,0.6,0.8
1039,"pb_str_orb_no",15,0.5,0.06,0.06,"small",6,1,3.9,0.1,1.17,1.11,1.17,1.11,1.35,0.9,1.14,1.3,1.07,0.91
1040,"pb_str_orb_no",15,0.5,0.06,0.06,"medium",1.7,0,0.7,0,0.51,0.5,0.81,0.5,0.6,0.5,0.6,0.8,0.51,0.5
1041,"pb_str_orb_no",15,0.5,0.06,0.06,"large",0.4,0,0,0,0.6,0.8,0.9,0.9,0.4,0.5,1.1,0.8,0.7,0.9
1042,"pb_str_orb_no",15,0.5,0.06,0.11,"small",4.3,1.1,5.1,0.1,1.57,1.11,1.36,1.01,1.48,1.1,1.26,1.1,1.26,1.31
1043,"pb_str_orb_no",15,0.5,0.06,0.11,"medium",1.1,0,0.6,0,0.71,0.4,0.91,0.6,0.8,0.8,1.01,0.8,0.61,0.6
1044,"pb_str_orb_no",15,0.5,0.06,0.11,"large",0.1,0,0,0,0.7,0.8,0.9,0.7,0.6,0.7,0.9,0.9,0.6,0.9
1045,"pb_str_orb_no",15,0.5,0.11,0.01,"small",5.4,1.6,4.4,0.3,1.27,1.12,1.27,1.42,1.05,1,1.36,1.3,0.85,1.12
1046,"pb_str_orb_no",15,0.5,0.11,0.01,"medium",0.2,0.2,0.5,0,0.7,0.6,0.7,0.8,0.6,0.6,1.01,1,0.6,0.7
1047,"pb_str_orb_no",15,0.5,0.11,0.01,"large",0.1,0,0,0,1.1,0.7,0.9,0.5,1,0.7,1,0.8,0.9,0.8
1048,"pb_str_orb_no",15,0.5,0.11,0.06,"small",3.2,0.8,3.8,0.1,1.45,1.21,1.65,1.31,1.04,1,1.66,1.3,1.35,1.31
1049,"pb_str_orb_no",15,0.5,0.11,0.06,"medium",0.8,0,0.4,0,0.91,0.9,1.01,1,1,0.9,1.1,0.9,0.81,0.7
1050,"pb_str_orb_no",15,0.5,0.11,0.06,"large",0,0,0,0,1.2,0.8,0.9,0.7,0.8,0.9,0.9,0.8,0.8,0.8
1051,"pb_str_orb_no",15,0.5,0.11,0.11,"small",3.4,1.6,2.8,0.2,1.55,1.12,1.45,1.22,1.23,0.9,1.44,1.4,1.56,0.91
1052,"pb_str_orb_no",15,0.5,0.11,0.11,"medium",0.5,0,0.1,0,1.01,0.9,1.11,0.7,1.1,0.9,1,0.8,0.7,0.9
1053,"pb_str_orb_no",15,0.5,0.11,0.11,"large",0,0,0.1,0.1,1,1,0.9,1,0.8,0.8,1,1.1,1.3,1
1054,"pb_str_orb_no",15,0.8,0.01,0.01,"small",9,0.2,7.8,0,0.66,0.4,0.77,0.5,0.54,0.4,0.65,0.7,0.68,0.7
1055,"pb_str_orb_no",15,0.8,0.01,0.01,"medium",3.1,0,1.2,0,0.62,0.6,0.52,0.6,0.51,0.5,0.61,0.6,1.56,2
1056,"pb_str_orb_no",15,0.8,0.01,0.01,"large",0.1,0,0,0,0.2,0.4,0.3,0.3,0.3,0.4,0.4,0.3,2.9,3.1
1057,"pb_str_orb_no",15,0.8,0.01,0.06,"small",8.5,0.2,8,0,0.77,0.7,0.77,0.6,0.43,0.4,0.76,0.7,0.79,0.7
1058,"pb_str_orb_no",15,0.8,0.01,0.06,"medium",2.4,0,1,0,0.51,0.6,0.51,0.8,0.51,0.5,0.61,0.9,1.14,1.5
1059,"pb_str_orb_no",15,0.8,0.01,0.06,"large",0.2,0,0.1,0,0.4,0.5,0.3,0.5,0.5,0.5,0.3,0.6,1.2,2
1060,"pb_str_orb_no",15,0.8,0.01,0.11,"small",5.9,0.4,5.5,0.1,0.43,0.4,0.64,0.6,0.32,0.4,0.95,0.6,0.65,0.6
1061,"pb_str_orb_no",15,0.8,0.01,0.11,"medium",1.5,0,1.2,0,0.51,0.6,0.61,0.8,0.51,0.5,0.71,0.8,0.82,1
1062,"pb_str_orb_no",15,0.8,0.01,0.11,"large",0,0,0,0,0.6,0.7,0.4,0.7,0.6,0.7,0.6,0.9,0.7,0.8
1063,"pb_str_orb_no",15,0.8,0.06,0.01,"small",6,1.1,4.5,0,0.53,0.61,0.64,0.4,0.21,0.3,1.05,0.9,0.65,0.61
1064,"pb_str_orb_no",15,0.8,0.06,0.01,"medium",1.8,0.1,0.5,0,0.71,0.5,0.71,0.7,0.5,0.3,0.9,1.1,0.61,0.9
1065,"pb_str_orb_no",15,0.8,0.06,0.01,"large",0,0,0,0,0.7,0.7,0.8,1.1,0.6,0.6,0.8,1.2,1,1.6
1066,"pb_str_orb_no",15,0.8,0.06,0.06,"small",6.5,0.5,5.5,0.2,0.53,0.5,0.96,0.6,0.32,0.4,1.06,0.9,0.65,0.5
1067,"pb_str_orb_no",15,0.8,0.06,0.06,"medium",0.7,0,0.9,0,0.5,0.6,0.5,0.6,0.5,0.7,1.01,1,0.71,0.7
1068,"pb_str_orb_no",15,0.8,0.06,0.06,"large",0,0,0,0,0.7,0.5,0.8,0.6,0.7,0.7,0.8,1.4,0.6,1.1
1069,"pb_str_orb_no",15,0.8,0.06,0.11,"small",3.9,0.8,3.7,0,0.62,0.5,0.94,0.6,0.62,0.2,1.35,0.9,0.84,0.71
1070,"pb_str_orb_no",15,0.8,0.06,0.11,"medium",0.8,0,1.1,0,0.71,0.8,0.81,0.9,0.51,0.8,0.91,1.2,0.71,0.6
1071,"pb_str_orb_no",15,0.8,0.06,0.11,"large",0.1,0,0,0,0.5,0.5,0.7,0.5,0.7,0.3,0.8,1,0.7,1.2
1072,"pb_str_orb_no",15,0.8,0.11,0.01,"small",3.9,1,2.9,0.1,0.73,0.81,0.83,0.71,0.62,0.5,1.03,1,0.73,0.61
1073,"pb_str_orb_no",15,0.8,0.11,0.01,"medium",0.2,0,0.1,0,1.1,0.8,0.9,0.9,0.7,0.6,1.2,1.2,0.8,0.8
1074,"pb_str_orb_no",15,0.8,0.11,0.01,"large",0,0,0,0,0.8,1.1,1,1.3,0.8,0.7,0.9,1.4,0.7,1.6
1075,"pb_str_orb_no",15,0.8,0.11,0.06,"small",2.7,1.2,1.8,0,0.72,0.71,1.03,0.71,0.61,0.7,1.12,0.9,0.72,1.01
1076,"pb_str_orb_no",15,0.8,0.11,0.06,"medium",0.4,0,0.2,0,1.1,0.8,1.1,1.2,0.8,0.8,1,1.4,1.01,0.9
1077,"pb_str_orb_no",15,0.8,0.11,0.06,"large",0,0,0,0,0.7,0.6,0.9,0.8,0.4,0.4,1,1.2,0.7,1.1
1078,"pb_str_orb_no",15,0.8,0.11,0.11,"small",2.6,0.5,2.1,0,0.82,0.8,1.03,0.7,0.82,0.6,1.02,0.8,0.62,0.7
1079,"pb_str_orb_no",15,0.8,0.11,0.11,"medium",0.3,0,0.2,0,0.9,0.8,0.9,0.9,0.8,0.7,0.8,1.1,0.6,1
1080,"pb_str_orb_no",15,0.8,0.11,0.11,"large",0,0,0,0,0.7,0.6,0.8,0.7,0.5,0.4,0.7,0.7,0.6,0.7
1081,"pb_str_orb_no",30,0,0.01,0.01,"small",5.6,4.5,5.9,3.2,1.59,0.94,1.27,0.42,1.59,1.76,1.38,1.55,1.59,0.94
1082,"pb_str_orb_no",30,0,0.01,0.01,"medium",2.2,0,1.8,0,1.43,1.5,1.43,1.3,1.53,1.5,1.53,1.4,1.54,1.5
1083,"pb_str_orb_no",30,0,0.01,0.01,"large",0.2,0,0.1,0,1.1,1,1.3,1.4,1,1,1.5,1.4,0.9,1
1084,"pb_str_orb_no",30,0,0.01,0.06,"small",3.1,1.5,1.5,0.7,0.31,0.51,0.41,0.51,0.3,0.6,0.41,0.6,0.31,0.51
1085,"pb_str_orb_no",30,0,0.01,0.06,"medium",0.3,0,0.3,0,0.6,0.6,0.8,0.7,0.6,0.6,1.2,1.4,0.7,0.7
1086,"pb_str_orb_no",30,0,0.01,0.06,"large",0,0,0,0,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.4,0.4
1087,"pb_str_orb_no",30,0,0.01,0.11,"small",1.1,0.3,1.2,0.2,0.91,1.1,0.81,1,0.81,0.8,0.91,1,1.11,1.3
1088,"pb_str_orb_no",30,0,0.01,0.11,"medium",0,0,0.2,0,1.1,1,1.1,1,0.8,0.8,1.1,1.2,1,0.9
1089,"pb_str_orb_no",30,0,0.01,0.11,"large",0,0,0,0,0.7,0.6,0.7,0.7,0.6,0.6,0.8,0.9,0.5,0.5
1090,"pb_str_orb_no",30,0,0.06,0.01,"small",1,0.7,0.4,0.1,0.1,1.41,0.1,1.41,0.1,1.4,0.2,1.5,0.1,1.11
1091,"pb_str_orb_no",30,0,0.06,0.01,"medium",0,0,0.1,0,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.7,0.6,0.5
1092,"pb_str_orb_no",30,0,0.06,0.01,"large",0,0,0,0,0.4,0.4,0.2,0.2,0.4,0.3,0.4,0.4,0.2,0.1
1093,"pb_str_orb_no",30,0,0.06,0.06,"small",0.4,0.3,0.5,0.2,0.6,0.7,0.4,0.4,0.9,0.8,0.4,0.8,0.91,0.7
1094,"pb_str_orb_no",30,0,0.06,0.06,"medium",0,0,0,0,0.4,0.3,0.5,0.5,0.3,0.3,0.6,0.7,0.4,0.5
1095,"pb_str_orb_no",30,0,0.06,0.06,"large",0,0,0,0,0.4,0.3,0.4,0.4,0.3,0.4,0.6,0.4,0.3,0.2
1096,"pb_str_orb_no",30,0,0.06,0.11,"small",0.1,0.1,0.1,0.1,0.7,0.8,0.7,0.8,0.7,0.7,0.5,1,0.7,0.7
1097,"pb_str_orb_no",30,0,0.06,0.11,"medium",0,0,0,0.1,0.5,0.3,0.4,0.5,0.5,0.3,0.5,0.6,0.4,0.4
1098,"pb_str_orb_no",30,0,0.06,0.11,"large",0,0,0,0,0.2,0.2,0.2,0.1,0.3,0.3,0.7,0.5,0.1,0
1099,"pb_str_orb_no",30,0,0.11,0.01,"small",0,0.3,0,0,0.7,1,0.7,0.7,0.6,0.8,0.7,0.9,0.9,1.1
1100,"pb_str_orb_no",30,0,0.11,0.01,"medium",0,0,0,0,0.1,0.1,0.1,0.3,0.2,0.1,0.5,0.4,0.3,0.3
1101,"pb_str_orb_no",30,0,0.11,0.01,"large",0,0,0,0,0.2,0.3,0.3,0.3,0.3,0.3,0.6,0.6,0,0
1102,"pb_str_orb_no",30,0,0.11,0.06,"small",0.1,0,0.1,0,0.9,0.9,0.7,0.7,0.9,0.9,0.5,0.7,0.8,0.8
1103,"pb_str_orb_no",30,0,0.11,0.06,"medium",0,0,0,0,0.4,0.2,0.2,0.2,0.5,0.4,0.3,0.5,0.3,0.2
1104,"pb_str_orb_no",30,0,0.11,0.06,"large",0,0,0,0,0.4,0.4,0.4,0.3,0.3,0.4,0.6,0.6,0.3,0.2
1105,"pb_str_orb_no",30,0,0.11,0.11,"small",0,0,0,0,0.7,0.9,0.4,0.6,0.6,0.7,0.3,0.6,0.6,0.4
1106,"pb_str_orb_no",30,0,0.11,0.11,"medium",0,0,0,0,0.4,0.5,0.3,0.4,0.4,0.4,0.4,0.5,0.2,0.3
1107,"pb_str_orb_no",30,0,0.11,0.11,"large",0,0,0,0,0.2,0.2,0.4,0.3,0.3,0.3,0.5,0.6,0,0
1108,"pb_str_orb_no",30,0.2,0.01,0.01,"small",6.5,1,5.6,0.4,1.28,1.11,1.82,1.41,1.48,1.1,1.48,1.51,1.5,1.21
1109,"pb_str_orb_no",30,0.2,0.01,0.01,"medium",1.9,0,0.6,0,1.33,1.4,1.12,1.2,1.01,1.1,1.11,0.9,0.82,0.8
1110,"pb_str_orb_no",30,0.2,0.01,0.01,"large",0,0,0,0,0.7,0.6,0.6,0.6,0.8,0.8,0.4,0.4,0.8,0.8
1111,"pb_str_orb_no",30,0.2,0.01,0.06,"small",6.4,1.2,5.4,0.3,1.28,1.32,0.96,1.01,1.06,1.1,0.95,0.9,1.39,1.32
1112,"pb_str_orb_no",30,0.2,0.01,0.06,"medium",1.6,0,0.7,0,0.71,0.7,0.71,0.8,0.7,0.6,0.7,0.7,0.71,1
1113,"pb_str_orb_no",30,0.2,0.01,0.06,"large",0.1,0,0.2,0,0.6,0.5,0.7,0.8,0.5,0.5,1,1,1,0.9
1114,"pb_str_orb_no",30,0.2,0.01,0.11,"small",3.2,0.7,3.7,0.2,1.34,1.51,1.14,1.21,1.56,1.6,1.25,1.1,1.45,1.31
1115,"pb_str_orb_no",30,0.2,0.01,0.11,"medium",1.2,0,0.3,0,0.81,0.7,0.91,1,0.6,0.6,0.9,0.8,0.71,0.8
1116,"pb_str_orb_no",30,0.2,0.01,0.11,"large",0,0,0,0,0.9,0.9,1.1,1.1,0.7,0.6,1.3,1.3,1,1
1117,"pb_str_orb_no",30,0.2,0.06,0.01,"small",3.1,0.5,2.5,0.1,1.44,1.11,1.24,0.9,1.03,0.9,1.13,1,1.45,1.21
1118,"pb_str_orb_no",30,0.2,0.06,0.01,"medium",0.3,0,0.1,0,0.5,0.4,0.7,0.6,0.6,0.7,0.8,0.7,0.7,0.7
1119,"pb_str_orb_no",30,0.2,0.06,0.01,"large",0,0,0,0,0.7,0.6,0.6,0.4,0.7,0.6,0.9,1,0.5,0.5
1120,"pb_str_orb_no",30,0.2,0.06,0.06,"small",1.6,0.5,1.3,0.1,1.22,1.11,0.91,0.9,1.01,1.1,1.11,1.1,1.22,1.41
1121,"pb_str_orb_no",30,0.2,0.06,0.06,"medium",0.1,0,0.1,0,0.6,0.7,0.7,0.8,0.7,0.6,0.6,0.6,0.5,0.4
1122,"pb_str_orb_no",30,0.2,0.06,0.06,"large",0,0,0,0,0.3,0.2,0.5,0.5,0.4,0.5,0.7,1,0.4,0.4
1123,"pb_str_orb_no",30,0.2,0.06,0.11,"small",0.9,0.4,0.7,0,0.81,1,0.81,0.9,1.11,1.1,1.01,0.9,1.31,1.1
1124,"pb_str_orb_no",30,0.2,0.06,0.11,"medium",0.1,0,0,0,0.7,0.7,0.8,0.8,1,0.7,0.7,0.8,0.6,0.5
1125,"pb_str_orb_no",30,0.2,0.06,0.11,"large",0,0,0,0,0.3,0.4,0.5,0.5,0.4,0.3,1.1,1,0.5,0.4
1126,"pb_str_orb_no",30,0.2,0.11,0.01,"small",0.7,0,0.7,0,1.01,0.8,0.5,0.5,0.7,0.7,0.6,0.6,1.01,0.8
1127,"pb_str_orb_no",30,0.2,0.11,0.01,"medium",0,0,0,0,0.6,0.5,0.6,0.7,0.5,0.5,0.5,0.8,0.3,0.6
1128,"pb_str_orb_no",30,0.2,0.11,0.01,"large",0,0,0,0,0.3,0.3,0.3,0.4,0.4,0.4,0.6,0.8,0.4,0.2
1129,"pb_str_orb_no",30,0.2,0.11,0.06,"small",0.5,0.2,0.2,0,1.21,0.8,1.11,0.9,0.9,0.8,1.2,1.3,1.21,0.9
1130,"pb_str_orb_no",30,0.2,0.11,0.06,"medium",0,0,0,0.1,0.7,0.6,0.7,0.7,0.6,0.6,0.7,0.5,0.5,0.6
1131,"pb_str_orb_no",30,0.2,0.11,0.06,"large",0,0,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.5,0.4,0.3,0.3
1132,"pb_str_orb_no",30,0.2,0.11,0.11,"small",0.4,0.1,0.1,0.1,1,0.8,0.8,0.7,0.8,0.8,0.9,0.9,0.5,0.7
1133,"pb_str_orb_no",30,0.2,0.11,0.11,"medium",0,0,0,0,0.5,0.4,0.6,0.4,0.6,0.8,0.5,0.5,0.4,0.5
1134,"pb_str_orb_no",30,0.2,0.11,0.11,"large",0,0,0,0,0.2,0.2,0.3,0.5,0.2,0.2,0.4,0.5,0.3,0.3
1135,"pb_str_orb_no",30,0.5,0.01,0.01,"small",7.8,0.1,8.6,0,0.87,0.6,0.54,0.6,0.44,0.5,0.44,0.7,0.55,0.3
1136,"pb_str_orb_no",30,0.5,0.01,0.01,"medium",0.8,0,0.6,0,0.3,0.4,0.2,0.3,0.6,0.8,0.6,0.5,0.91,1
1137,"pb_str_orb_no",30,0.5,0.01,0.01,"large",0,0,0,0,0.2,0.3,0.2,0.1,0.3,0.5,0.2,0.2,2.6,2.6
1138,"pb_str_orb_no",30,0.5,0.01,0.06,"small",6.7,0,7,0,0.86,0.9,0.96,0.7,0.65,0.9,0.75,0.6,0.65,0.8
1139,"pb_str_orb_no",30,0.5,0.01,0.06,"medium",1.4,0,0.4,0,0.61,0.5,0.41,0.3,0.6,0.6,0.2,0.2,0.51,0.6
1140,"pb_str_orb_no",30,0.5,0.01,0.06,"large",0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.5,1,1.4
1141,"pb_str_orb_no",30,0.5,0.01,0.11,"small",6.3,0,5.9,0,0.85,1.2,0.85,1,0.74,1,0.74,0.8,0.75,0.7
1142,"pb_str_orb_no",30,0.5,0.01,0.11,"medium",0.6,0,0.8,0,0.2,0.2,0.2,0.3,0.5,0.7,0.3,0.3,0.3,0.4
1143,"pb_str_orb_no",30,0.5,0.01,0.11,"large",0,0,0,0,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.4,0.4,0.8
1144,"pb_str_orb_no",30,0.5,0.06,0.01,"small",5.5,0,5.1,0,0.85,0.6,0.63,0.4,0.84,0.7,0.63,0.6,0.54,0.6
1145,"pb_str_orb_no",30,0.5,0.06,0.01,"medium",0.8,0,0.7,0,0.2,0.3,0.2,0.3,0.4,0.4,0.4,0.3,0.4,0.6
1146,"pb_str_orb_no",30,0.5,0.06,0.01,"large",0,0,0,0,0.3,0.4,0.4,0.3,0.4,0.6,0.6,0.6,0.3,0.5
1147,"pb_str_orb_no",30,0.5,0.06,0.06,"small",4.8,0.1,4.8,0,0.53,0.8,0.42,0.8,0.21,0.5,0.53,0.7,0.64,0.6
1148,"pb_str_orb_no",30,0.5,0.06,0.06,"medium",0,0,0.1,0,0.7,0.5,0.7,0.4,0.3,0.3,0.7,0.8,0.4,0.6
1149,"pb_str_orb_no",30,0.5,0.06,0.06,"large",0,0,0,0,0.5,0.3,0.5,0.2,0.4,0.6,0.3,0.6,0.4,0.6
1150,"pb_str_orb_no",30,0.5,0.06,0.11,"small",3.7,0.1,4.3,0,0.62,0.7,0.52,0.8,0.42,0.7,0.52,1.2,0.63,0.9
1151,"pb_str_orb_no",30,0.5,0.06,0.11,"medium",0.1,0,0.2,0,0.6,0.6,0.6,0.6,0.5,0.4,0.6,0.6,0.6,0.5
1152,"pb_str_orb_no",30,0.5,0.06,0.11,"large",0,0,0,0,0.3,0.5,0.5,0.6,0.7,0.6,0.8,0.9,0.9,0.9
1153,"pb_str_orb_no",30,0.5,0.11,0.01,"small",4.1,0.1,3.5,0,1.04,1,0.94,0.8,1.04,1,0.83,0.8,0.53,0.7
1154,"pb_str_orb_no",30,0.5,0.11,0.01,"medium",0.2,0,0.1,0,0.1,0.3,0.3,0.3,0.3,0.2,0.7,0.7,0.5,0.4
1155,"pb_str_orb_no",30,0.5,0.11,0.01,"large",0,0,0,0,0.6,0.8,0.7,0.8,0.4,0.4,0.9,1,0.3,0.7
1156,"pb_str_orb_no",30,0.5,0.11,0.06,"small",2.8,0.1,1.5,0,0.72,1,0.72,1,0.71,1,0.71,0.9,0.41,1
1157,"pb_str_orb_no",30,0.5,0.11,0.06,"medium",0,0,0.1,0,0.3,0.6,0.5,0.4,0.3,0.6,0.8,0.5,0.4,0.5
1158,"pb_str_orb_no",30,0.5,0.11,0.06,"large",0,0,0,0,0.5,0.5,0.6,0.6,0.5,0.4,0.9,0.9,0.2,0.9
1159,"pb_str_orb_no",30,0.5,0.11,0.11,"small",1.6,0.1,1.7,0,0.81,1,0.81,0.9,0.81,1,0.71,1,0.71,1.2
1160,"pb_str_orb_no",30,0.5,0.11,0.11,"medium",0.1,0,0,0,0.4,0.4,0.4,0.6,0.4,0.3,0.7,0.6,0.4,0.7
1161,"pb_str_orb_no",30,0.5,0.11,0.11,"large",0,0,0,0,0.5,0.2,0.6,0.4,0.5,0.4,0.7,1.1,0.2,0.6
1162,"pb_str_orb_no",30,0.8,0.01,0.01,"small",5.5,0,7.6,0,0.74,0.6,0.63,0.6,0.54,0.7,0.65,0.7,0.89,1.8
1163,"pb_str_orb_no",30,0.8,0.01,0.01,"medium",1.1,0,0.5,0,0.4,0.4,0.51,0.4,0.4,0.6,0.6,0.5,0.51,0.5
1164,"pb_str_orb_no",30,0.8,0.01,0.01,"large",0.1,0,0.1,0,0.4,0.4,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.5
1165,"pb_str_orb_no",30,0.8,0.01,0.06,"small",5.9,0,7,0,0.43,0.3,0.32,0.4,0.43,0.2,0.43,0.6,0.67,1.5
1166,"pb_str_orb_no",30,0.8,0.01,0.06,"medium",1.2,0,1.1,0,0.3,0.5,0.4,0.4,0.71,0.8,0.3,0.5,2.35,1
1167,"pb_str_orb_no",30,0.8,0.01,0.06,"large",0,0,0,0,0.4,0.3,0.6,0.5,0.6,0.5,0.9,0.8,1,0.5
1168,"pb_str_orb_no",30,0.8,0.01,0.11,"small",5.1,0,6.8,0,0.63,0.4,0.53,0.3,0.54,0.4,0.64,0.4,0.44,1.3
1169,"pb_str_orb_no",30,0.8,0.01,0.11,"medium",0.7,0,0.6,0,0.6,0.5,0.6,0.6,0.6,0.8,0.7,0.7,2.03,1.8
1170,"pb_str_orb_no",30,0.8,0.01,0.11,"large",0.1,0,0,0,0.6,0.4,0.7,0.5,0.7,0.6,0.8,0.6,2.5,1.3
1171,"pb_str_orb_no",30,0.8,0.06,0.01,"small",6.2,0.2,4.2,0,0.64,0.3,0.64,0.5,0.42,0.2,0.63,0.7,0.11,0.6
1172,"pb_str_orb_no",30,0.8,0.06,0.01,"medium",0,0,0.1,0,0.5,0.5,0.5,0.5,0.7,0.6,0.7,0.8,1.3,2.2
1173,"pb_str_orb_no",30,0.8,0.06,0.01,"large",0,0,0,0,0.1,0.1,0.2,0.3,0.3,0.3,0.2,0.3,2.1,2.3
1174,"pb_str_orb_no",30,0.8,0.06,0.06,"small",4.6,0.1,4.7,0.1,0.42,0.4,0.52,0.5,0.31,0.3,0.52,0.5,0.22,0.7
1175,"pb_str_orb_no",30,0.8,0.06,0.06,"medium",0,0,0,0,0.4,0.5,0.5,0.3,0.3,0.4,0.4,0.5,0.9,1.8
1176,"pb_str_orb_no",30,0.8,0.06,0.06,"large",0,0,0,0,0.4,0.5,0.5,0.4,0.1,0.3,0.5,0.6,1.3,2.5
1177,"pb_str_orb_no",30,0.8,0.06,0.11,"small",4.8,0,1.7,0,0.32,0.5,0.32,0.6,0.31,0.4,0.41,0.6,0.32,0.6
1178,"pb_str_orb_no",30,0.8,0.06,0.11,"medium",0.1,0,0.3,0,0.6,0.5,0.6,0.7,0.4,0.4,0.3,0.5,0.5,1.3
1179,"pb_str_orb_no",30,0.8,0.06,0.11,"large",0,0,0,0,0.3,0.3,0.5,0.4,0.3,0.4,0.7,0.7,0.5,1.7
1180,"pb_str_orb_no",30,0.8,0.11,0.01,"small",2.9,0,1.7,0,0.41,0.3,0.51,0.5,0.31,0.3,0.41,0.5,0.1,0.6
1181,"pb_str_orb_no",30,0.8,0.11,0.01,"medium",0.1,0,0,0,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.5,0.5,1
1182,"pb_str_orb_no",30,0.8,0.11,0.01,"large",0,0,0,0,0.4,0.7,0.3,0.6,0.5,0.7,0.4,0.7,0.4,1.2
1183,"pb_str_orb_no",30,0.8,0.11,0.06,"small",1,0.2,1.3,0.1,0.3,0.5,0.51,0.5,0.3,0.3,0.41,0.5,0.1,0.6
1184,"pb_str_orb_no",30,0.8,0.11,0.06,"medium",0,0,0,0,0.4,0.3,0.5,0.3,0.4,0.4,0.6,0.3,0.5,0.9
1185,"pb_str_orb_no",30,0.8,0.11,0.06,"large",0,0,0,0,0.5,0.7,0.4,0.6,0.5,0.6,0.6,0.8,0.3,1.2
