"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat"
"pb_no_orb_no_k_15_d0.20_su0.01_sv0.11_large","pb_no_orb_no_k_15_d0.20_su0.01_sv0.11","pb_no_orb_no",15,0.2,0.01,0.11,"large",0.061,0.057,-0.0975370645817512,0.0973591078503166,0.062,0.173,-0.0491456760798483,0.0268694352654259,0.042,0.087,-0.013653479215635,0.0842981907233755,0.041,0.218,-0.00619744378759787,0.0231897163078467,-0.116092610094343,0.084636382309969,-0.0424205204612473,0.0632381006822979,-0.499676869299134,0.407085731562544,-0.427614257200668,0.315472362263091,61,"small","small","large"
"pb_no_orb_no_k_15_d0.20_su0.06_sv0.01_large","pb_no_orb_no_k_15_d0.20_su0.06_sv0.01","pb_no_orb_no",15,0.2,0.06,0.01,"large",0.083,0.064,-0.117417168935383,0.130619400967516,0.0920920920920921,0.149149149149149,-0.0587048653750098,0.035637551604824,0.046,0.091,-0.0173628670703184,0.111813372536281,0.044,0.199,-0.00749611872499048,0.0304619958028825,-0.136952637412146,0.114627226539622,-0.0490668905939385,0.0837656593759691,-0.54140074569452,0.527716670516227,-0.454157105353396,0.40603389071871,83,"small","medium","small"
"pb_no_orb_no_k_15_d0.20_su0.06_sv0.06_large","pb_no_orb_no_k_15_d0.20_su0.06_sv0.06","pb_no_orb_no",15,0.2,0.06,0.06,"large",0.091,0.06,-0.143903908429924,0.166323738863925,0.091,0.113,-0.0719596608202171,0.0455942500897158,0.048,0.08,-0.0182879354344672,0.136419666386992,0.05,0.175,-0.00808421178275207,0.0371722551577958,-0.16260213603219,0.148796315137415,-0.0514323126656724,0.102916284114648,-0.612639938670037,0.634296256500694,-0.491308031269581,0.448831576306366,91,"small","medium","medium"
"pb_no_orb_no_k_15_d0.20_su0.06_sv0.11_large","pb_no_orb_no_k_15_d0.20_su0.06_sv0.11","pb_no_orb_no",15,0.2,0.06,0.11,"large",0.095,0.057,-0.167165898410697,0.201834276091288,0.094,0.095,-0.0839038384522942,0.0554567012876428,0.046,0.074,-0.0187656316429767,0.160668663774326,0.05,0.147,-0.00851652551643647,0.0437983953265128,-0.186226299930224,0.182419656368387,-0.0540896371582158,0.121708109198491,-0.646124625530907,0.74235758832759,-0.495044406084139,0.491667957605023,95,"small","medium","large"
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.01_large","pb_no_orb_no_k_15_d0.20_su0.11_sv0.01","pb_no_orb_no",15,0.2,0.11,0.01,"large",0.101303911735206,0.0551654964894684,-0.184959351036746,0.236110840101123,0.104,0.084,-0.0916308773752476,0.0641100549423998,0.048,0.074,-0.0202964894775706,0.18824658203426,0.049,0.142,-0.00892267764925006,0.0512188487460169,-0.203930231046804,0.214906264063433,-0.0562314605268963,0.145546405667361,-0.755118092140617,0.916893920444088,-0.578358849144478,0.6229944486527,104,"small","large","small"
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.06_large","pb_no_orb_no_k_15_d0.20_su0.11_sv0.06","pb_no_orb_no",15,0.2,0.11,0.06,"large",0.11,0.063,-0.21256550531642,0.280301674406102,0.116,0.084,-0.106211954908175,0.07643753626063,0.052,0.069,-0.0211319012474134,0.213043412008082,0.051,0.124,-0.00949696375824705,0.0578101492036676,-0.231152314733088,0.257371064433639,-0.0593879809009168,0.162767255474076,-0.802819074733873,1.04144113759231,-0.57754446414949,0.636229573520207,110,"small","large","medium"
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.11_large","pb_no_orb_no_k_15_d0.20_su0.11_sv0.11","pb_no_orb_no",15,0.2,0.11,0.11,"large",0.123,0.064,-0.234747990397096,0.321541551801658,0.127,0.083,-0.117714519081395,0.0877841322638361,0.049,0.066,-0.0216462354692307,0.237459739108036,0.054,0.118,-0.00996442813199683,0.0643289296413856,-0.253315034231494,0.29691459111997,-0.0603363040558462,0.182720216805901,-0.839237873070563,1.1407750255782,-0.569432075451389,0.630078546359019,123,"small","large","large"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.01_small","pb_no_orb_no_k_15_d0.50_su0.01_sv0.01","pb_no_orb_no",15,0.5,0.01,0.01,"small",0.0826530612244898,0.212244897959184,-0.184886873476891,0.127723259758509,0.0820668693009119,0.682877406281662,-0.105614608000697,0.0364430421795058,0.0353535353535354,0.373737373737374,0.000589369755474856,0.082596868503099,0.0320962888665998,0.861584754262788,-0.00123248920786356,0.0224925084683138,-0.20656718281278,0.117719567273148,-0.047634354329787,0.0529379858636024,-0.624586364672647,0.562138632954682,-0.413579484256496,0.289328433730525,101,"small","small","small"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.06_small","pb_no_orb_no_k_15_d0.50_su0.01_sv0.06","pb_no_orb_no",15,0.5,0.01,0.06,"small",0.105421686746988,0.109437751004016,-0.275443100158193,0.210505577824626,0.110552763819095,0.493467336683417,-0.151842947036149,0.0592001176299772,0.0331325301204819,0.279116465863454,0.00256053632305642,0.110892878314311,0.034,0.75,-0.00152909751462466,0.0301099812075716,-0.294294152598127,0.200207463718554,-0.0534495540337889,0.071700900851454,-0.817698781192859,0.847802099563631,-0.482325722418303,0.329529724841625,109,"small","small","medium"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.11_small","pb_no_orb_no_k_15_d0.50_su0.01_sv0.11","pb_no_orb_no",15,0.5,0.01,0.11,"small",0.133133133133133,0.0700700700700701,-0.36018001274392,0.329091642763943,0.137137137137137,0.359359359359359,-0.195404093642415,0.0903030170455051,0.0320962888665998,0.210631895687061,0.00257747354851146,0.138761769027354,0.0320962888665998,0.637913741223671,-0.00268041977913219,0.0379050096940668,-0.377395999638491,0.318827558053768,-0.0582981310293305,0.090395599866259,-0.980868027839167,1.24751832766661,-0.518749761668588,0.354803775202307,134,"small","small","large"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.01_small","pb_no_orb_no_k_15_d0.50_su0.06_sv0.01","pb_no_orb_no",15,0.5,0.06,0.01,"small",0.15,0.092,-0.376575298953194,0.3569979076637,0.153,0.311,-0.201597949201286,0.0986453407429228,0.056,0.212,-0.00528449899056771,0.182172571445938,0.056,0.583,-0.00455908234840113,0.0495946648263156,-0.397074024592763,0.341305846481862,-0.0708620783467409,0.119974563539825,-0.94358701305907,1.15869848010042,-0.552743720082184,0.451333762108398,150,"small","medium","small"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.06_small","pb_no_orb_no_k_15_d0.50_su0.06_sv0.06","pb_no_orb_no",15,0.5,0.06,0.06,"small",0.174,0.076,-0.48399887012254,0.531937392575191,0.188,0.23,-0.256260467268764,0.143993754641072,0.055,0.191,-0.00305250207118773,0.208691079337671,0.051,0.523,-0.00493252088575208,0.0567916961832797,-0.500907076188899,0.517775452347951,-0.070479016515631,0.138217028003372,-1.15224903700253,1.70761737419241,-0.523625669529961,0.456465693377614,174,"small","medium","medium"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.11_small","pb_no_orb_no_k_15_d0.50_su0.06_sv0.11","pb_no_orb_no",15,0.5,0.06,0.11,"small",0.2,0.075,-0.570038813682016,0.724243570980375,0.222,0.194,-0.301007265499997,0.193376003108135,0.0480961923847695,0.168336673346693,-0.0015168040799563,0.236735861442839,0.045045045045045,0.472472472472472,-0.00591840084544137,0.0643043906187654,-0.585875489692344,0.710207069560544,-0.0700868221235992,0.158197300078201,-1.30415760555176,2.25916767140554,-0.514588822079291,0.468531087427649,200,"small","medium","large"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.01_small","pb_no_orb_no_k_15_d0.50_su0.11_sv0.01","pb_no_orb_no",15,0.5,0.11,0.01,"small",0.199,0.073,-0.557782464909909,0.658481375554143,0.212,0.17,-0.292424229974384,0.178248477952095,0.057,0.154,-0.00787609796377831,0.281101084402353,0.052,0.44,-0.00656149386856653,0.0759559935430947,-0.575258997593331,0.641462650785257,-0.0809493096260593,0.189763030693416,-1.21228089040824,1.84355658614275,-0.59170203444814,0.567499780485637,199,"small","large","small"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.06_small","pb_no_orb_no_k_15_d0.50_su0.11_sv0.06","pb_no_orb_no",15,0.5,0.11,0.06,"small",0.241,0.088,-0.693131710176429,0.991128128536898,0.264,0.14,-0.359018694760118,0.256752724275595,0.054,0.148,-0.00574163903148522,0.307846472083804,0.053,0.394,-0.00701448613990996,0.083071341143038,-0.708271989280667,0.975249844124442,-0.0800211595665984,0.207855160110051,-1.45079470872923,2.73418291678867,-0.521100306542572,0.527853460374788,241,"small","large","medium"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.11_small","pb_no_orb_no_k_15_d0.50_su0.11_sv0.11","pb_no_orb_no",15,0.5,0.11,0.11,"small",0.28,0.103,-0.79342157859194,1.34288934532925,0.295,0.134,-0.408008530317171,0.337617918716822,0.0500500500500501,0.129129129129129,-0.00552848296146335,0.335626023489414,0.049,0.36,-0.00781720892952587,0.0904197393927876,-0.807147958193636,1.32739194837467,-0.0796679660506379,0.228131541764384,-1.62830272817265,3.60506304954915,-0.480452174801049,0.515865376112836,280,"small","large","large"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.01_medium","pb_no_orb_no_k_15_d0.50_su0.01_sv0.01","pb_no_orb_no",15,0.5,0.01,0.01,"medium",0.0932798395185557,0.503510531594784,-0.0964554503269406,0.0553144499357648,0.0945674044265594,0.939637826961771,-0.0534673711293162,0.0155635315843065,0.0530530530530531,0.641641641641642,-0.00252781136469143,0.0450814480026808,0.045,0.982,-0.00218449842794194,0.012474889014302,-0.106895676767351,0.0451046452698151,-0.030827473937561,0.0260762580302482,-0.308173036336528,0.186016727861943,-0.233954830224727,0.125162722367055,96,"small","small","small"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.06_medium","pb_no_orb_no_k_15_d0.50_su0.01_sv0.06","pb_no_orb_no",15,0.5,0.01,0.06,"medium",0.1,0.238,-0.173607346129432,0.105640906592464,0.103,0.765,-0.0930323056657338,0.0296610248831462,0.043,0.437,-0.0094882113518161,0.0708398890159518,0.039,0.9,-0.00693073942626615,0.0197947315619752,-0.189027968478867,0.0963517103502109,-0.0522195330618114,0.0452658769198611,-0.512944328672536,0.380146622763394,-0.358086699213655,0.211296287853045,100,"small","small","medium"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.11_medium","pb_no_orb_no_k_15_d0.50_su0.01_sv0.11","pb_no_orb_no",15,0.5,0.01,0.11,"medium",0.116,0.128,-0.243695377149398,0.165936587539523,0.119,0.581,-0.128957554998401,0.0464188627768919,0.037037037037037,0.315315315315315,-0.0145341494867292,0.0962938534405574,0.0350701402805611,0.798597194388778,-0.00993546976338383,0.0270430834591073,-0.260404073773738,0.156913958473926,-0.0646399983926187,0.0632571498452783,-0.68743089421226,0.61637753365261,-0.43642790506824,0.277415918479958,116,"small","small","large"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.01_medium","pb_no_orb_no_k_15_d0.50_su0.06_sv0.01","pb_no_orb_no",15,0.5,0.06,0.01,"medium",0.136,0.125,-0.270390201302255,0.217777871236875,0.133133133133133,0.504504504504504,-0.141216908127127,0.0600125774457675,0.054,0.283,0.00153158307047363,0.132625179592151,0.057,0.748,-0.00184865832340558,0.0367736684525845,-0.290021127588181,0.205165225276826,-0.0628534761819545,0.0830732979183511,-0.729640431535164,0.745074391982011,-0.461766580382052,0.327317657454268,136,"small","medium","small"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.06_medium","pb_no_orb_no_k_15_d0.50_su0.06_sv0.06","pb_no_orb_no",15,0.5,0.06,0.06,"medium",0.169,0.101,-0.359423304677091,0.39377736157143,0.17,0.387,-0.183789797839614,0.0897981353218899,0.053,0.256,-0.00570669074923064,0.157378177517702,0.049,0.671,-0.00641382082923064,0.0437349686623885,-0.376952805593666,0.381364255679462,-0.0706322486005782,0.101504400423552,-0.926237689665663,1.48167296545557,-0.482042395924729,0.350967962388734,169,"small","medium","medium"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.11_medium","pb_no_orb_no_k_15_d0.50_su0.06_sv0.11","pb_no_orb_no",15,0.5,0.06,0.11,"medium",0.187,0.083,-0.430624462621309,0.553545427501228,0.192,0.314,-0.222755282875675,0.14344849290616,0.049049049049049,0.222222222222222,-0.0106379485689221,0.182409680688716,0.048,0.606,-0.00967244300412523,0.0507140142620271,-0.44661388063568,0.541313583134857,-0.0779337865710536,0.119260951118561,-1.04956893404381,2.01890346753091,-0.507150331663789,0.389289603653319,187,"small","medium","large"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.01_medium","pb_no_orb_no_k_15_d0.50_su0.11_sv0.01","pb_no_orb_no",15,0.5,0.11,0.01,"medium",0.176,0.081,-0.439825012658668,0.461357312348903,0.186,0.259,-0.225264208292991,0.123090207056252,0.059,0.195,0.0040324267944094,0.218059063212588,0.062,0.562,-0.00191468550355661,0.0602922845969089,-0.456945544287758,0.447764286187933,-0.0700343148014839,0.140611707217769,-1.03717863482148,1.45862313811312,-0.505353204084941,0.446000244680815,176,"small","large","small"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.06_medium","pb_no_orb_no_k_15_d0.50_su0.11_sv0.06","pb_no_orb_no",15,0.5,0.11,0.06,"medium",0.214,0.079,-0.548313111582501,0.743271765128526,0.221,0.22,-0.278614115620738,0.186480032786138,0.061,0.182,-0.0031532838929505,0.242725721968901,0.056,0.508,-0.00643710077032389,0.0670829436758576,-0.564273782325002,0.728894911257312,-0.0765900080050921,0.159323524505478,-1.24872894111602,2.36656928856474,-0.538794633320124,0.459803716473738,214,"small","large","medium"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.11_medium","pb_no_orb_no_k_15_d0.50_su0.11_sv0.11","pb_no_orb_no",15,0.5,0.11,0.11,"medium",0.246,0.075,-0.623773370263748,0.968772306745565,0.265,0.185,-0.315306322555531,0.234122415991782,0.057,0.166,-0.00783367081433517,0.267583327524966,0.055,0.464,-0.00965115320007576,0.0739267595065934,-0.638246243085062,0.954395870379322,-0.0823234343838168,0.178068348131608,-1.36653137065606,2.91983541851141,-0.497103263640018,0.457938380246051,246,"small","large","large"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.01_large","pb_no_orb_no_k_15_d0.50_su0.01_sv0.01","pb_no_orb_no",15,0.5,0.01,0.01,"large",0.088,0.605,-0.0885490740220818,0.0450458335836971,0.0890890890890891,0.961961961961962,-0.0461712039168076,0.0122090060685101,0.052,0.738,-0.0123946408320891,0.0358060424871825,0.051,0.989,-0.00574437104890552,0.00962014842201936,-0.0878009104697037,0.0353361141502681,-0.0291021106332442,0.0212790249430483,-0.337996272095554,0.176721403721108,-0.26907255765586,0.122195044698002,88,"small","small","small"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.06_large","pb_no_orb_no_k_15_d0.50_su0.01_sv0.06","pb_no_orb_no",15,0.5,0.01,0.06,"large",0.093,0.32,-0.156259947313542,0.0894216971460193,0.095,0.832,-0.0801848847197013,0.0244896940822909,0.041,0.49,-0.0134386124971075,0.0601747012919933,0.044,0.931,-0.0067896157332083,0.0164740725682564,-0.168530274964499,0.0818069498048774,-0.0503065976894519,0.0395650004655304,-0.531852259530357,0.349702796037513,-0.393560814303965,0.202095167761926,93,"small","small","medium"
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.11_large","pb_no_orb_no_k_15_d0.50_su0.01_sv0.11","pb_no_orb_no",15,0.5,0.01,0.11,"large",0.119,0.185,-0.221459932119802,0.143902912224082,0.125,0.65,-0.113295969960397,0.0394819595455447,0.041,0.365,-0.0143072274670057,0.0844410814143415,0.042,0.841,-0.00788388731405609,0.0232656309453119,-0.23665598636193,0.136383381601775,-0.0617888483010021,0.0564779139979056,-0.650282412104124,0.508287928485807,-0.430317071203809,0.240279901430866,119,"small","small","large"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.01_large","pb_no_orb_no_k_15_d0.50_su0.06_sv0.01","pb_no_orb_no",15,0.5,0.06,0.01,"large",0.148,0.156,-0.266102912801878,0.207408376070237,0.145145145145145,0.545545545545546,-0.133636120528399,0.0548756799402721,0.046,0.322,-0.0166533911521246,0.111725375185015,0.044,0.764,-0.00818424751772062,0.0304878904970392,-0.281905669200848,0.197734282898325,-0.068658108082669,0.0747751291093808,-0.737802744630063,0.741537991085616,-0.450466273440016,0.30076979868098,148,"small","medium","small"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.06_large","pb_no_orb_no_k_15_d0.50_su0.06_sv0.06","pb_no_orb_no",15,0.5,0.06,0.06,"large",0.161,0.107,-0.337604759753946,0.310187819083106,0.168,0.445,-0.169473702420565,0.0797133859606746,0.048,0.273,-0.0180169678977348,0.136596882518017,0.049,0.694,-0.00950918085305213,0.0372621992342826,-0.351532487906031,0.300904769551649,-0.0750483998028608,0.0909020109801953,-0.90454848967516,1.13180462196814,-0.490721271446743,0.331902463411069,161,"small","medium","medium"
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.11_large","pb_no_orb_no_k_15_d0.50_su0.06_sv0.11","pb_no_orb_no",15,0.5,0.06,0.11,"large",0.177,0.084,-0.401744515822798,0.42293831241278,0.193,0.36,-0.201397018112406,0.104868530940618,0.046,0.233,-0.0189142421466733,0.161040975599058,0.049,0.61,-0.010655806301211,0.0439466416019828,-0.415277832570038,0.413764163596882,-0.0796324551525863,0.107507329440127,-1.02151333829903,1.50120794024428,-0.499995065731951,0.355705804057113,177,"small","medium","large"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.01_large","pb_no_orb_no_k_15_d0.50_su0.11_sv0.01","pb_no_orb_no",15,0.5,0.11,0.01,"large",0.191,0.079,-0.432695947489285,0.433579002619082,0.198,0.287,-0.214281041203978,0.110492739314089,0.048,0.216,-0.0191010474245222,0.188015519092873,0.049,0.567,-0.0100764100584756,0.0512625011083131,-0.446068135787805,0.423176268164594,-0.0830694540783956,0.126810422133628,-1.02666627490277,1.35889403055432,-0.531369010547052,0.424601567866696,191,"small","large","small"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.06_large","pb_no_orb_no_k_15_d0.50_su0.11_sv0.06","pb_no_orb_no",15,0.5,0.11,0.06,"large",0.224,0.079,-0.533793606831879,0.779527130596086,0.239,0.244,-0.263605736479892,0.182688714872521,0.05,0.18,-0.0203653852280687,0.213260944962179,0.05,0.5,-0.0113742574416343,0.057947987522594,-0.545898404731073,0.769796369151687,-0.0854966785926512,0.144263386507195,-1.23880959923421,2.60118782292166,-0.505770414910594,0.41788303632624,224,"small","large","medium"
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.11_large","pb_no_orb_no_k_15_d0.50_su0.11_sv0.11","pb_no_orb_no",15,0.5,0.11,0.11,"large",0.248,0.084,-0.602641440538965,0.986430730814561,0.256,0.197,-0.297841643549901,0.226250696373967,0.048,0.163,-0.0212924168588113,0.237987744395229,0.055,0.458,-0.0125439678769678,0.0645458219375245,-0.61450537062935,0.976254307993225,-0.0892806778927107,0.160684510738373,-1.36157545777828,3.11288890106924,-0.495924345149877,0.416113414277049,248,"small","large","large"
"pb_no_orb_no_k_15_d0.80_su0.01_sv0.01_small","pb_no_orb_no_k_15_d0.80_su0.01_sv0.01","pb_no_orb_no",15,0.8,0.01,0.01,"small",0.11088295687885,0.424024640657084,-0.287230451216877,0.189253028788823,0.116869918699187,0.919715447154472,-0.162178474338491,0.054683763093511,0.0351758793969849,0.755778894472362,0.00199554008382719,0.0825381001091042,0.032032032032032,0.992992992992993,-0.000848592750793187,0.0225236730918244,-0.279032817115901,0.17434112090963,-0.0295298626723151,0.0445185886700181,-0.79485915939348,0.754022410408994,-0.409435938486179,0.235129842551408,134,"small","small","small"
"pb_no_orb_no_k_15_d0.80_su0.01_sv0.06_small","pb_no_orb_no_k_15_d0.80_su0.01_sv0.06","pb_no_orb_no",15,0.8,0.01,0.06,"small",0.198795180722892,0.251004016064257,-0.450745535562415,0.425601292373109,0.200803212851406,0.784136546184739,-0.246456760632532,0.120272908120146,0.0331325301204819,0.618473895582329,0.00435932933481509,0.110900781690486,0.033033033033033,0.976976976976977,-0.00167461411903602,0.0302313658155512,-0.447356214836222,0.415746275156354,-0.0463659756439161,0.0642061083372094,-1.01594957391646,1.38386289537169,-0.365207851319825,0.211778738440521,202,"small","small","medium"
"pb_no_orb_no_k_15_d0.80_su0.01_sv0.11_small","pb_no_orb_no_k_15_d0.80_su0.01_sv0.11","pb_no_orb_no",15,0.8,0.01,0.11,"small",0.265265265265265,0.16016016016016,-0.641257871242676,1.00289727662561,0.283283283283283,0.651651651651652,-0.335084154329225,0.234697336486474,0.0332661290322581,0.514112903225806,0.00526298813244308,0.13997205455083,0.0320962888665998,0.948846539618857,-0.00313491643328145,0.038068273758776,-0.642421205077179,0.996154569352763,-0.0603568757894858,0.0839389451758892,-1.37873677411968,3.09655571180631,-0.340141275309923,0.21812819522312,266,"small","small","large"
