"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","k_cat","sigma2_u_cat","sigma2_v_cat"
"orb_8_k_30_d0.50_su0.06_sv0.06_large","orb_8_k_30_d0.50_su0.06_sv0.06","orb_8",30,0.5,0.06,0.06,"large",0.227,0.183,-0.274885441952662,0.139395021954956,0.239,0.776,-0.125725236269258,0.0339891444020791,0.043,0.54,-0.000651871638880031,0.0570647282980749,0.051,0.956,0.00977911562059852,0.0163146388777603,-0.272764392261627,0.136538447836565,-0.0345364113490777,0.03691316700511,-0.580120392061246,0.367762741724488,-0.281940997251796,0.103229998708939,227,93.7733333333333,84.396,99.9433333333333,29.983,2.81479195402299,1.628,3,"medium","medium","medium"
"orb_8_k_30_d0.50_su0.06_sv0.11_large","orb_8_k_30_d0.50_su0.06_sv0.11","orb_8",30,0.5,0.06,0.11,"large",0.252,0.135,-0.321514044727286,0.181999762639085,0.262,0.664,-0.14684599385129,0.044137136164088,0.0550550550550551,0.47047047047047,0.00468717938290053,0.0703757965795386,0.06,0.93,0.0139229702715983,0.0201923347347118,-0.323376061056412,0.179419728706376,-0.0359960382013713,0.0449849152506761,-0.648250895796957,0.455077260660198,-0.291164347627348,0.115254840411706,252,93.6733333333333,84.306,99.98,29.994,2.81076091954023,1.659,3,"medium","medium","large"
"orb_8_k_30_d0.50_su0.11_sv0.01_large","orb_8_k_30_d0.50_su0.11_sv0.01","orb_8",30,0.5,0.11,0.01,"large",0.278,0.09,-0.372844540029492,0.227829387941781,0.274274274274274,0.577577577577578,-0.176511275403156,0.0560858773740108,0.041,0.417,-0.00429247217504158,0.0785487201425587,0.042,0.898,0.00295621675704449,0.0222147353873692,-0.374491978056741,0.225853703649504,-0.0506338291965833,0.0511238633319039,-0.70162913935279,0.535788804020719,-0.296594152993272,0.123326131313189,278,93.7688888888889,84.392,99.9233333333333,29.977,2.8152183908046,1.518,3,"medium","large","small"
"orb_8_k_30_d0.50_su0.11_sv0.06_large","orb_8_k_30_d0.50_su0.11_sv0.06","orb_8",30,0.5,0.11,0.06,"large",0.324,0.081,-0.428067430787571,0.290547679856671,0.332,0.479,-0.200858676915262,0.0706677185934553,0.046,0.371,-0.00176741060202734,0.0902460992553945,0.048,0.855,0.00728020397024953,0.0256577676198955,-0.430713588924025,0.288939137085536,-0.0516899941538602,0.0586052976755286,-0.761195066481648,0.633754228510164,-0.28998782656985,0.124532258843308,324,93.6711111111111,84.304,99.94,29.982,2.81183448275862,1.594,3,"medium","large","medium"
"orb_8_k_30_d0.50_su0.11_sv0.11_large","orb_8_k_30_d0.50_su0.11_sv0.11","orb_8",30,0.5,0.11,0.11,"large",0.347,0.078,-0.476212273239865,0.351737352013976,0.365,0.391,-0.223409972907898,0.0850428819119903,0.048,0.331,0.00112135144259973,0.102671143690006,0.049,0.826,0.0103279582388018,0.0289175031812005,-0.479289319084253,0.350260685816571,-0.0517055206961799,0.0666619470651107,-0.818902413238339,0.735879729900092,-0.289350722224098,0.134205486786462,347,93.7155555555556,84.344,99.9533333333333,29.986,2.81279310344828,1.645,3,"medium","large","large"
"orb_8_k_30_d0.80_su0.01_sv0.01_small","orb_8_k_30_d0.80_su0.01_sv0.01","orb_8",30,0.8,0.01,0.01,"small",0.211693548387097,0.758064516129032,-0.247293935262305,0.104159800035041,0.23766364551863,0.997985901309164,-0.129891137214733,0.0285392546274632,0.0510510510510511,0.964964964964965,-0.00969227532346317,0.037718918041593,0.0501504513540622,1,0.00707515141471216,0.0103299494002784,-0.172745693548635,0.0671893111033262,0.00359301084626173,0.013048502418988,-0.408883688562155,0.222485010207302,-0.126384913781475,0.0317399654548097,218,92.9577777777778,83.662,99.93,29.979,2.79069400656814,1.607,3,"medium","small","small"
"orb_8_k_30_d0.80_su0.01_sv0.06_small","orb_8_k_30_d0.80_su0.01_sv0.06","orb_8",30,0.8,0.01,0.06,"small",0.347,0.475,-0.371272844493708,0.205150865854265,0.367,0.981,-0.189932186577958,0.0541527247299042,0.047,0.916,-0.000247413257895346,0.0526727254994975,0.047047047047047,1,0.0137024317741179,0.0147692918504727,-0.3129489662813,0.176311680861199,0.0020874237767492,0.0231432337558717,-0.588159069129473,0.403569439505428,-0.122503684652988,0.041315903328639,347,92.47,83.223,99.9266666666667,29.978,2.77613448275862,1.575,3,"medium","small","medium"
"orb_8_k_30_d0.80_su0.01_sv0.11_small","orb_8_k_30_d0.80_su0.01_sv0.11","orb_8",30,0.8,0.01,0.11,"small",0.425,0.289,-0.474038596666146,0.320429833108224,0.446,0.916,-0.239526776907635,0.0836506066829054,0.0432595573440644,0.861167002012072,0.0103208638610263,0.0679342069547581,0.0421263791374122,1,0.0204717459079546,0.0190782091284669,-0.433922159649308,0.301699673620379,0.00065842165012242,0.0335606273242089,-0.727505442602223,0.595165031964156,-0.123936793089918,0.0528166906573111,425,92.1777777777778,82.96,99.9233333333333,29.977,2.76745747126437,1.569,3,"medium","small","large"
"orb_8_k_30_d0.80_su0.06_sv0.01_small","orb_8_k_30_d0.80_su0.06_sv0.01","orb_8",30,0.8,0.06,0.01,"small",0.432,0.227,-0.499591323026819,0.345424038663414,0.438,0.901,-0.254754811971094,0.0911310406063065,0.045,0.801,-0.00900393165688596,0.078633011243562,0.044,1,0.00730610884778349,0.0219889608229238,-0.471310168139539,0.331464892671993,-0.0210819305584619,0.0418813108105795,-0.734394710812241,0.603811389769595,-0.160658543964129,0.0689978162610496,432,92.4966666666667,83.247,99.8933333333333,29.968,2.77783793103448,1.512,3,"medium","medium","small"
"orb_8_k_30_d0.80_su0.06_sv0.06_small","orb_8_k_30_d0.80_su0.06_sv0.06","orb_8",30,0.8,0.06,0.06,"small",0.563,0.156,-0.652335816291805,0.58646909197233,0.567,0.767,-0.326306114757824,0.147789056778934,0.046,0.737,0.00424877837742554,0.0933262051777452,0.046,0.997,0.0155952525713614,0.026117110817353,-0.63530574928051,0.578777056581885,-0.0178722039337408,0.0506560024111167,-0.885389666659316,0.909178216180376,-0.122881011147337,0.066267410646553,563,92.1811111111111,82.963,99.8866666666667,29.966,2.76856551724138,1.525,3,"medium","medium","medium"
"orb_8_k_30_d0.80_su0.06_sv0.11_small","orb_8_k_30_d0.80_su0.06_sv0.11","orb_8",30,0.8,0.06,0.11,"small",0.617,0.129,-0.779778657188358,0.859529719319961,0.623,0.66,-0.383769678615057,0.20336482562291,0.05,0.695,0.0145402210564717,0.110410513037061,0.044,0.99,0.0218463514172668,0.0310591899529121,-0.768643467953413,0.854516835445848,-0.0211917895889883,0.0623628559752702,-1.02677255617043,1.27239135506495,-0.125481358691747,0.0766934489939419,617,92,82.8,99.9266666666667,29.978,2.76203793103448,1.529,3,"medium","medium","large"
"orb_8_k_30_d0.80_su0.11_sv0.01_small","orb_8_k_30_d0.80_su0.11_sv0.01","orb_8",30,0.8,0.11,0.01,"small",0.574,0.09,-0.726489721030911,0.675584492597484,0.585,0.645,-0.366084378325399,0.174333879154942,0.044,0.635,-0.00229011534181423,0.122469162842993,0.039,0.982,0.00977931494106099,0.0342932585220308,-0.718948556475983,0.671987030096007,-0.0429895246495604,0.0735251052750134,-0.959450107601811,1.00809923500889,-0.174870702550091,0.0987746472119336,574,92.2166666666667,82.995,99.9033333333333,29.971,2.76917660098522,1.472,3,"medium","large","small"
"orb_8_k_30_d0.80_su0.11_sv0.06_small","orb_8_k_30_d0.80_su0.11_sv0.06","orb_8",30,0.8,0.11,0.06,"small",0.711,0.112,-0.93624665260686,1.13571778063083,0.695,0.462,-0.461076854210715,0.275653603168619,0.044,0.592,0.00959532893325865,0.137339922229976,0.043,0.975,0.0168172372187506,0.0385962791866647,-0.931957234079762,1.13375606181572,-0.0409448341790977,0.0818281023786707,-1.1345208553369,1.4933400038067,-0.124416756246089,0.0941634724284271,711,92.0055555555556,82.805,99.92,29.976,2.76236781609195,1.486,3,"medium","large","medium"
"orb_8_k_30_d0.80_su0.11_sv0.11_small","orb_8_k_30_d0.80_su0.11_sv0.11","orb_8",30,0.8,0.11,0.11,"small",0.757,0.143,-1.10182022139465,1.68515401845673,0.756,0.396,-0.528495798090512,0.367443735397192,0.046046046046046,0.567567567567568,0.0106178095517258,0.15394947235293,0.045,0.958,0.0177960411997875,0.0430824211449293,-1.09954472350159,1.68385622681207,-0.0467544431958501,0.0927998287313812,-1.30256329429568,2.1323582312772,-0.121300521780062,0.103707385285049,757,91.92,82.728,99.91,29.973,2.76009482758621,1.482,3,"medium","large","large"
"orb_8_k_30_d0.80_su0.01_sv0.01_medium","orb_8_k_30_d0.80_su0.01_sv0.01","orb_8",30,0.8,0.01,0.01,"medium",0.185929648241206,0.98391959798995,-0.143943495200385,0.0413913509193248,0.196589769307924,1,-0.0764450163750512,0.0114637779884748,0.062,1,-0.0158810821294462,0.0199059242598538,0.06,1,-0.00632385002076041,0.00543704102779772,-0.0777541059833191,0.0125490121533031,-0.00632385002076041,0.00543704102779772,-0.173172319359611,0.036501229878015,-0.0959266799128523,0.0117851148422193,190,98.2322222222222,88.409,99.9866666666667,29.996,2.94735862068966,2.156,3,"medium","small","small"
"orb_8_k_30_d0.80_su0.01_sv0.06_medium","orb_8_k_30_d0.80_su0.01_sv0.06","orb_8",30,0.8,0.01,0.06,"medium",0.288,0.837,-0.238783252515233,0.0923217671005669,0.292292292292292,1,-0.11955271516128,0.0238423642412084,0.053,0.986,-0.0193559323902384,0.0328213260932524,0.047047047047047,1,-0.00560296728020182,0.00898937056093969,-0.150067122663649,0.0505819922926015,-0.00729201801121215,0.0104261738339016,-0.319820938469223,0.141555355626167,-0.105675261793509,0.0188642416043948,288,97.1577777777778,87.442,99.9933333333333,29.998,2.91493218390805,1.964,3,"medium","small","medium"
"orb_8_k_30_d0.80_su0.01_sv0.11_medium","orb_8_k_30_d0.80_su0.01_sv0.11","orb_8",30,0.8,0.01,0.11,"medium",0.348,0.619,-0.319903577432125,0.151409575657142,0.349,0.997,-0.156235028809887,0.037761706458382,0.049,0.948,-0.0135516184949308,0.043941371804825,0.046,1,-0.000585015741196182,0.0122727395190069,-0.23688316956203,0.112448914337445,-0.00638087659051523,0.0169713295426686,-0.461630165694584,0.27023538699059,-0.111480650950047,0.0297572221116019,348,96.3766666666667,86.739,99.9966666666667,29.999,2.89139770114943,1.906,3,"medium","small","large"
"orb_8_k_30_d0.80_su0.06_sv0.01_medium","orb_8_k_30_d0.80_su0.06_sv0.01","orb_8",30,0.8,0.06,0.01,"medium",0.39039039039039,0.475475475475475,-0.381922580983635,0.21051124241337,0.38038038038038,0.97997997997998,-0.190461578113793,0.0538738399402885,0.061,0.902,-0.0160873629017582,0.0583964830036472,0.06,1,-0.00672794378104158,0.0157450332666351,-0.317397821145382,0.179350938988735,-0.017780659188717,0.0245441341008892,-0.571561172764656,0.384704388865303,-0.133636010942508,0.0425873215760688,391,97.15,87.435,99.9733333333333,29.992,2.91526781609195,1.912,3,"medium","medium","small"
"orb_8_k_30_d0.80_su0.06_sv0.06_medium","orb_8_k_30_d0.80_su0.06_sv0.06","orb_8",30,0.8,0.06,0.06,"medium",0.481,0.324,-0.477148662462101,0.319496135212071,0.475,0.939,-0.234044694015166,0.0811286819319161,0.066,0.861,-0.012826187842466,0.0698409938474983,0.06,1,-0.00264634821586951,0.0189091348325111,-0.432196752242623,0.298143686985449,-0.0216995381873425,0.0335775517753193,-0.67890584559303,0.533357073444437,-0.126810322982263,0.0502896532285014,481,96.3411111111111,86.707,99.97,29.991,2.89109540229885,1.844,3,"medium","medium","medium"
"orb_8_k_30_d0.80_su0.06_sv0.11_medium","orb_8_k_30_d0.80_su0.06_sv0.11","orb_8",30,0.8,0.06,0.11,"medium",0.535,0.221,-0.581277783347859,0.560321948356873,0.535,0.878,-0.278868694028473,0.122554511718331,0.063,0.811,-0.0134723453391777,0.0832796406728033,0.057,0.998,-0.00138574023454396,0.0226464826460596,-0.548077500178636,0.544789020522606,-0.0297508402733685,0.0445814163422283,-0.809718559818521,0.925289619677728,-0.134493040433926,0.0638486896620124,535,95.8477777777778,86.263,99.98,29.994,2.87600665024631,1.811,3,"medium","medium","large"
"orb_8_k_30_d0.80_su0.11_sv0.01_medium","orb_8_k_30_d0.80_su0.11_sv0.01","orb_8",30,0.8,0.11,0.01,"medium",0.532,0.159,-0.60903217681224,0.489080150564853,0.525,0.823,-0.298603049568855,0.12098944129143,0.066,0.748,-0.014986007847465,0.0959235829504059,0.062,0.997,-0.00762279427051271,0.0257481935026744,-0.58703532994263,0.479064484664872,-0.0446113457154097,0.0535237140111195,-0.831302717906038,0.770042359398848,-0.164619224877135,0.079341811616659,532,96.3588888888889,86.723,99.9566666666667,29.987,2.89201379310345,1.771,3,"medium","large","small"
"orb_8_k_30_d0.80_su0.11_sv0.06_medium","orb_8_k_30_d0.80_su0.11_sv0.06","orb_8",30,0.8,0.11,0.06,"medium",0.628,0.146,-0.777688801494687,1.01201324741056,0.614,0.731,-0.36485613910836,0.201943192966814,0.067,0.716,-0.0118724313044976,0.10933501376262,0.062,0.992,-0.00382778492286096,0.0295669509405178,-0.762037911876964,1.00505957172512,-0.0471528647108744,0.0636574914932027,-1.01988370808933,1.50289532225518,-0.140766322999227,0.0829560181564598,628,95.8488888888889,86.264,99.9566666666667,29.987,2.87670689655172,1.773,3,"medium","large","medium"
"orb_8_k_30_d0.80_su0.11_sv0.11_medium","orb_8_k_30_d0.80_su0.11_sv0.11","orb_8",30,0.8,0.11,0.11,"medium",0.676,0.131,-0.920432199537921,1.65581186683092,0.666,0.636,-0.417439988129232,0.281455138681235,0.059,0.675,-0.0137487838351186,0.122424008602161,0.056,0.988,-0.00373446270509292,0.0332409662696241,-0.9117815099585,1.65215510862805,-0.0536710324468199,0.0731995158816009,-1.17353495623866,2.35269773321912,-0.138460093159129,0.0908325720937137,676,95.5044444444444,85.954,99.9766666666667,29.993,2.86580459770115,1.77,3,"medium","large","large"
"orb_8_k_30_d0.80_su0.01_sv0.01_large","orb_8_k_30_d0.80_su0.01_sv0.01","orb_8",30,0.8,0.01,0.01,"large",0.147,0.998,-0.116439507936053,0.0291818454028146,0.148,1,-0.0600752446271987,0.00795367505666672,0.041,1,-0.0103423696209685,0.0149061719039723,0.044,1,-0.00386458428761705,0.00414351736877501,-0.0603773283328485,0.00823855902805256,-0.00386458428761705,0.00414351736877501,-0.154238056737473,0.0275532193172889,-0.0940008097375201,0.0108456441819186,147,99.4222222222222,89.48,100,30,2.98266666666667,2.603,3,"medium","small","small"
"orb_8_k_30_d0.80_su0.01_sv0.06_large","orb_8_k_30_d0.80_su0.01_sv0.06","orb_8",30,0.8,0.01,0.06,"large",0.239,0.926,-0.203032239663992,0.0678833976398431,0.234,1,-0.099033597916711,0.0173767650245213,0.041,0.997,-0.0135704760263433,0.0247359244856864,0.045,1,-0.0029595982509093,0.0070191683309864,-0.110634554735502,0.0275098092798453,-0.00348656159492422,0.0074296327439115,-0.242835789009296,0.0842389327126117,-0.0964632141067917,0.0143629245543259,239,98.4922222222222,88.643,100,30,2.95476666666667,2.213,3,"medium","small","medium"
"orb_8_k_30_d0.80_su0.01_sv0.11_large","orb_8_k_30_d0.80_su0.01_sv0.11","orb_8",30,0.8,0.01,0.11,"large",0.315,0.702,-0.285102610632861,0.120479475488368,0.318,0.999,-0.136427950352243,0.0297701801374641,0.048048048048048,0.980980980980981,-0.0110588884651938,0.0350835718765398,0.045,1,0.000412642649637363,0.00996467889424101,-0.192207734598549,0.078021928000467,-0.00161386064605806,0.0115758890468841,-0.386167596425523,0.198490403950562,-0.0974275183492775,0.0194347358701173,315,97.6922222222222,87.923,99.9966666666667,29.999,2.93086206896552,2.06,3,"medium","small","large"
"orb_8_k_30_d0.80_su0.06_sv0.01_large","orb_8_k_30_d0.80_su0.06_sv0.01","orb_8",30,0.8,0.06,0.01,"large",0.37374749498998,0.55310621242485,-0.353217656733356,0.179027675776023,0.364092276830492,0.987963891675025,-0.171981745595214,0.04483372014347,0.037,0.941,-0.010076948975726,0.0456522624283021,0.043,1,-0.00287217079178326,0.012910265503548,-0.275690867972427,0.143833907612176,-0.00973946661630309,0.017889032141813,-0.510039733016373,0.320069246222612,-0.11039004531102,0.029273571390126,375,98.4977777777778,88.648,99.9933333333333,29.998,2.95512988505747,2.151,3,"medium","medium","small"
"orb_8_k_30_d0.80_su0.06_sv0.06_large","orb_8_k_30_d0.80_su0.06_sv0.06","orb_8",30,0.8,0.06,0.06,"large",0.464,0.378,-0.439456830264114,0.267960080567768,0.449,0.955,-0.210698328104957,0.0653557827548529,0.042,0.9,-0.00830624062142271,0.0541263123908184,0.047,1,0.000648200006127753,0.0154106338295774,-0.379163086349768,0.241201195191972,-0.0113233771280957,0.0241291871468875,-0.620055845081241,0.452053974783697,-0.106731500896257,0.0356152694770736,464,97.6822222222222,87.914,99.9966666666667,29.999,2.93056436781609,2.01,3,"medium","medium","medium"
"orb_8_k_30_d0.80_su0.06_sv0.11_large","orb_8_k_30_d0.80_su0.06_sv0.11","orb_8",30,0.8,0.06,0.11,"large",0.537,0.264,-0.534685427897431,0.483091124821138,0.528,0.912,-0.251098212638475,0.097691935316922,0.048,0.861,-0.00835655462691598,0.0637021330387705,0.047,1,0.0023994275094904,0.018250302926346,-0.491384422450494,0.465090678291001,-0.014989927598073,0.0312923418331064,-0.72973826753681,0.791689728553342,-0.102457844116529,0.0424475512641633,537,97.1177777777778,87.406,99.9966666666667,29.999,2.91363103448276,1.937,3,"medium","medium","large"
"orb_8_k_30_d0.80_su0.11_sv0.01_large","orb_8_k_30_d0.80_su0.11_sv0.01","orb_8",30,0.8,0.11,0.01,"large",0.556,0.186,-0.587479146382113,0.455727527805617,0.528528528528528,0.863863863863864,-0.281167373763923,0.108481069013328,0.038,0.803,-0.00724311350709961,0.075896275876443,0.041,0.998,-0.00189205219847699,0.0215471760898909,-0.556281321659267,0.443248395728172,-0.0271684290675509,0.0401959183336628,-0.785815339197472,0.70201659085654,-0.12033654287376,0.05514837853671,556,97.6922222222222,87.923,99.9833333333333,29.995,2.93125517241379,1.969,3,"medium","large","small"
"orb_8_k_30_d0.80_su0.11_sv0.06_large","orb_8_k_30_d0.80_su0.11_sv0.06","orb_8",30,0.8,0.11,0.06,"large",0.638,0.15,-0.736740715036954,1.0186109798075,0.611,0.76,-0.341201581000113,0.19293028367902,0.045,0.757,-0.00427922273033909,0.0857091084796355,0.043,0.997,0.00212553476281363,0.0244685051424044,-0.714876155897066,1.01018613152688,-0.0282520237893009,0.0471433722354476,-0.948197902138235,1.50147101545781,-0.106096578036919,0.0588019169068455,638,97.1233333333333,87.411,99.9933333333333,29.998,2.91389195402299,1.895,3,"medium","large","medium"
"orb_8_k_30_d0.80_su0.11_sv0.11_large","orb_8_k_30_d0.80_su0.11_sv0.11","orb_8",30,0.8,0.11,0.11,"large",0.681,0.137,-0.862749299722695,1.57032545169184,0.65,0.689,-0.395531791435045,0.293727082090565,0.048,0.714,-0.0056467952863235,0.0958182857837157,0.048,0.994,0.00326132643287835,0.0274578276514915,-0.847645974660318,1.56493061845192,-0.0353387611332987,0.0553233004867697,-1.09219380589149,2.22339995283265,-0.109561309176893,0.066583374634089,681,96.7166666666667,87.045,99.98,29.994,2.90207701149425,1.87,3,"medium","large","large"
"orb_8_k_70_d0.00_su0.01_sv0.01_small","orb_8_k_70_d0.00_su0.01_sv0.01","orb_8",70,0,0.01,0.01,"small",0.069,0.064,0.00457951722596982,0.0206979541844578,0.071,0.066,0.00209032345849881,0.00576645828409573,0.0551102204408818,0.061122244488978,0.00443582195356488,0.0201892780680414,0.058,0.058,0.00186726902216198,0.00558621846490038,-0.00372623287763692,0.0169879402572367,-0.00394138943761894,0.0164522613841865,-0.0748151391661591,0.0639317833510726,-0.0741510784204918,0.0607371421153976,69,81.2009523809524,170.522,99.3628571428572,69.554,2.45162749458936,1,3,"large","small","small"
"orb_8_k_70_d0.00_su0.01_sv0.06_small","orb_8_k_70_d0.00_su0.01_sv0.06","orb_8",70,0,0.01,0.06,"small",0.063,0.06,0.0090563307040533,0.0281292048194095,0.063,0.063,0.00417437625458657,0.00796420270863238,0.051307847082495,0.0573440643863179,0.00792955027709348,0.0273232424334868,0.0522613065326633,0.0613065326633166,0.0036641303576101,0.00770606384803708,-0.00091378327896097,0.0228046466652832,-0.00115460198633053,0.0224930564797172,-0.0566292420614605,0.0843230635052299,-0.0560433849593656,0.0838512551074267,63,82.3904761904762,173.02,99.4342857142857,69.604,2.48578986998483,1.007,3,"large","small","medium"
"orb_8_k_70_d0.00_su0.01_sv0.11_small","orb_8_k_70_d0.00_su0.01_sv0.11","orb_8",70,0,0.01,0.11,"small",0.061,0.052,0.00662069924449589,0.0353942025623994,0.062,0.056,0.00269410791954706,0.00997597648684353,0.0492462311557789,0.0482412060301508,0.00530858516996953,0.0341778740451992,0.0480961923847695,0.0551102204408818,0.0016265896231,0.00953838870186873,-0.00459338833244505,0.0288488949712386,-0.00584977477753102,0.0277608811628846,-0.052800572022091,0.105182749725545,-0.054317119389481,0.0980044082811091,61,83.3738095238095,175.085,99.5442857142857,69.681,2.51267098749948,1.006,3,"large","small","large"
"orb_8_k_70_d0.00_su0.06_sv0.01_small","orb_8_k_70_d0.00_su0.06_sv0.01","orb_8",70,0,0.06,0.01,"small",0.064,0.058,0.00197827326165138,0.0421970723448024,0.07,0.067,0.000503731984004328,0.0118883586751461,0.052,0.062,0.00142712739945563,0.041050094525865,0.0520520520520521,0.0630630630630631,6.47232232913483e-05,0.0114742440829422,-0.0100116076187113,0.0340906106817215,-0.0105993572580112,0.0329264994830093,-0.111021421268396,0.144182795909134,-0.107682703413475,0.140635098902569,64,82.39,173.019,99.4271428571429,69.599,2.48595904711835,1.005,3,"large","medium","small"
"orb_8_k_70_d0.00_su0.06_sv0.06_small","orb_8_k_70_d0.00_su0.06_sv0.06","orb_8",70,0,0.06,0.06,"small",0.067,0.061,0.00733338182917933,0.0484003755818177,0.068,0.057,0.00298915237269163,0.0136529510310117,0.054,0.062,0.00613965614776555,0.0468968148529502,0.052,0.059,0.00213450009299391,0.0131166310313253,-0.00561312149247604,0.0390158726633292,-0.00633981453694891,0.0376882395295779,-0.0834333493134131,0.153346876577334,-0.0652812065230211,0.142809900184198,67,83.3704761904762,175.078,99.5642857142857,69.695,2.51203037752414,1.004,3,"large","medium","medium"
"orb_8_k_70_d0.00_su0.06_sv0.11_small","orb_8_k_70_d0.00_su0.06_sv0.11","orb_8",70,0,0.06,0.11,"small",0.068,0.058,0.0077446815742048,0.0566700268777071,0.083,0.058,0.00263306741038995,0.0159813034373401,0.0570570570570571,0.0600600600600601,0.00605742074291709,0.0537081306108503,0.054,0.051,0.00138082889038482,0.0150044864009823,-0.00508897425819581,0.0467588830887072,-0.00639856443359382,0.0441429945561073,-0.0676452020912618,0.172497802272595,-0.0520986809209381,0.157477050218767,68,84.2214285714286,176.865,99.5957142857143,69.717,2.53690920161705,1.011,3,"large","medium","large"
"orb_8_k_70_d0.00_su0.11_sv0.01_small","orb_8_k_70_d0.00_su0.11_sv0.01","orb_8",70,0,0.11,0.01,"small",0.065,0.057,0.00176774988327632,0.0611553152730851,0.077,0.063,1.44752392645714e-06,0.0172755979456922,0.053,0.062,0.00061740964955136,0.0587812849532858,0.0531062124248497,0.0651302605210421,-0.000701831299138701,0.0164499604302036,-0.0114947530278908,0.0505817520573178,-0.0138520326315381,0.0473475529547777,-0.100374615943204,0.199558038555896,-0.0918953363627699,0.185775247913563,65,83.3652380952381,175.067,99.5214285714286,69.665,2.51297221492927,1.007,3,"large","large","small"
"orb_8_k_70_d0.00_su0.11_sv0.06_small","orb_8_k_70_d0.00_su0.11_sv0.06","orb_8",70,0,0.11,0.06,"small",0.075,0.058,0.00364189248439115,0.0693257985010809,0.089,0.063,0.000712793046292914,0.0196997263709522,0.054,0.059,0.0019703763258466,0.0660338373026927,0.052,0.06,-0.000359389422748464,0.0185332416467422,-0.0118380146871803,0.0562577150508007,-0.0113645055486591,0.0542572920251969,-0.0931628230239071,0.210084231939997,-0.0609120507836342,0.188555451262468,75,84.2219047619048,176.866,99.6085714285714,69.726,2.53661325933358,1.014,3,"large","large","medium"
"orb_8_k_70_d0.00_su0.11_sv0.11_small","orb_8_k_70_d0.00_su0.11_sv0.11","orb_8",70,0,0.11,0.11,"small",0.069,0.059,0.00881882863229842,0.0761942597996022,0.084,0.053,0.00346355540793147,0.0214904035879944,0.047,0.052,0.00609790792801415,0.0713843841690086,0.048,0.054,0.00172406133714532,0.0199687653047157,-0.00696969608402625,0.0623618309414548,-0.00809963206515702,0.0582754822585124,-0.103386553774939,0.230512805449238,-0.0692017788622893,0.202796344289947,69,85.0080952380952,178.517,99.6385714285714,69.747,2.55951821219078,1.013,3,"large","large","large"
"orb_8_k_70_d0.00_su0.01_sv0.01_medium","orb_8_k_70_d0.00_su0.01_sv0.01","orb_8",70,0,0.01,0.01,"medium",0.05,0.043,-0.00183983475895144,0.0100306197550077,0.0560560560560561,0.046046046046046,-0.00111692659009376,0.00277662125640496,0.046,0.046,-0.00187663420273923,0.00987374109811982,0.046,0.043,-0.00104488983141934,0.00273046537699619,-0.00691437476555389,0.00841825673198912,-0.00714430009798955,0.00821641404914233,-0.0854432006336925,0.0350020338747657,-0.0841311071566094,0.0338599236423072,50,82.14,172.494,99.4342857142857,69.604,2.47822894724405,1.002,3,"large","small","small"
"orb_8_k_70_d0.00_su0.01_sv0.06_medium","orb_8_k_70_d0.00_su0.01_sv0.06","orb_8",70,0,0.01,0.06,"medium",0.072,0.059,-0.00339520268678923,0.0181098588614464,0.074,0.054,-0.00153171602675218,0.00492840054776936,0.062124248496994,0.061122244488978,-0.00381571757778932,0.0176047398073087,0.061,0.056,-0.00152120414699148,0.00476972637506524,-0.0113128378263257,0.0146755999152754,-0.0116060313087715,0.0142886363813413,-0.0824053197294915,0.0556747571052282,-0.0788008393700144,0.0531861329067979,72,84.6166666666667,177.695,99.62,69.734,2.5481840735126,1.011,3,"large","small","medium"
"orb_8_k_70_d0.00_su0.01_sv0.11_medium","orb_8_k_70_d0.00_su0.01_sv0.11","orb_8",70,0,0.01,0.11,"medium",0.066,0.057,-0.00544881702159596,0.0245522439257376,0.06,0.056,-0.002789296388792,0.00674827596720848,0.0514112903225806,0.0524193548387097,-0.00581230912168146,0.0236813329506553,0.0472361809045226,0.0532663316582915,-0.00247391148970238,0.00643338599597429,-0.0138047145913599,0.0204666861032196,-0.0136266293272362,0.0199451341610911,-0.0782867657866163,0.0722791326894514,-0.0745065224406518,0.0682011718012756,66,86.3157142857143,181.263,99.7457142857143,69.822,2.59608241974272,1.024,3,"large","small","large"
