"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.11_medium",90.2166666666667,27.065,90.2166666666667,27.065,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.11_large",92.4033333333333,27.721,92.4033333333333,27.721,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.01_small",97.3833333333333,29.215,97.3833333333333,29.215,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.01_medium",99.7566666666667,29.927,99.7566666666667,29.927,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.01_large",99.9466666666667,29.984,99.9466666666667,29.984,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.06_small",96.9833333333333,29.095,96.9833333333333,29.095,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.06_medium",99.61,29.883,99.61,29.883,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.06_large",99.89,29.967,99.89,29.967,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.11_small",96.6533333333333,28.996,96.6533333333333,28.996,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.11_medium",99.33,29.799,99.33,29.799,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.01_sv0.11_large",99.6766666666667,29.903,99.6766666666667,29.903,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.01_small",95.41,28.623,95.41,28.623,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.01_medium",98.7933333333333,29.638,98.7933333333333,29.638,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.01_large",99.41,29.823,99.41,29.823,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.06_small",94.9366666666667,28.481,94.9366666666667,28.481,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.06_medium",98.3866666666667,29.516,98.3866666666667,29.516,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.06_large",99.09,29.727,99.09,29.727,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.11_small",94.5666666666667,28.37,94.5666666666667,28.37,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.11_medium",97.92,29.376,97.92,29.376,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.06_sv0.11_large",98.72,29.616,98.72,29.616,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.01_small",93.3133333333333,27.994,93.3133333333333,27.994,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.01_medium",97.37,29.211,97.37,29.211,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.01_large",98.1866666666667,29.456,98.1866666666667,29.456,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.06_small",93.32,27.996,93.32,27.996,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.06_medium",97,29.1,97,29.1,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.06_large",97.8533333333333,29.356,97.8533333333333,29.356,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.11_small",92.9566666666667,27.887,92.9566666666667,27.887,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.11_medium",96.5166666666667,28.955,96.5166666666667,28.955,1,1,1
"pb_mod_orb_str_k_30_d0.80_su0.11_sv0.11_large",97.5466666666667,29.264,97.5466666666667,29.264,1,1,1
"pb_mod_orb_str_k_70_d0.00_su0.01_sv0.01_small",53.4171428571429,37.392,53.4171428571429,37.392,1,1,1
"pb_mod_orb_str_k_70_d0.00_su0.01_sv0.01_medium",60.0985714285714,42.069,60.0985714285714,42.069,1,1,1
"pb_mod_orb_str_k_70_d0.00_su0.01_sv0.01_large",63.7871428571429,44.651,63.7871428571429,44.651,1,1,1
"pb_mod_orb_str_k_70_d0.00_su0.01_sv0.06_small",59.3971428571429,41.578,59.3971428571429,41.578,1,1,1
"pb_mod_orb_str_k_70_d0.00_su0.01_sv0.06_medium",67.7457142857143,47.422,67.7457142857143,47.422,1,1,1
